id,firstName,lastName,minutes,dataUsage
2326,美優,原田,2035,2560
2327,悠人,森,4277,4898
2328,瑛太,小島,761,1922
2329,陸,杉山,407,3803
2330,陽菜,酒井,4920,4965
2331,奏太,井上,1588,4626
2332,奈々,中村,4449,4976
2333,悠真,佐藤,3046,4155
2334,優花,鈴木,1415,2492
2335,一郎,井上,2972,4262
2336,杏奈,藤原,3293,3383
2337,大地,田村,2321,3389
2338,匠,斉藤,489,2622
2339,大樹,杉山,1956,3435
2340,美優,横山,2152,2475
2341,葵,中島,3433,4951
2342,優,石川,4541,4865
2343,未来,中野,211,1517
2344,優,西村,1989,3588
2345,輝,山下,1210,4447
2346,遥,横山,3578,3822
2347,太郎,野口,681,4463
2348,輝,木下,3314,4362
2349,碧,石川,511,3257
2350,優那,菅原,2392,2474
2351,優奈,山下,4507,4919
2352,優斗,岡本,4808,4937
2353,葵,清水,4605,4987
2354,優斗,青木,3516,4525
2355,真央,丸山,3740,4262
2356,莉子,岡本,4236,4784
2357,悠斗,原,3962,4837
2358,仁,後藤,1123,3898
2359,悠人,松田,502,1091
2360,光,中村,2457,4207
2361,優衣,武田,3620,3706
2362,琴音,中山,2828,4941
2363,大輔,松本,3770,4869
2364,蒼,林,1566,2366
2365,陽太,武田,4948,4988
2366,光,佐野,2800,2945
2367,彩乃,中島,3309,4716
2368,悠斗,前田,445,781
2369,悠人,高田,4977,4980
2370,未来,小島,262,3057
2371,優,前田,4770,4839
2372,大樹,佐々木,380,3000
2373,悠,池田,835,2320
2374,誠,菊地,3972,4912
2375,玲奈,森田,3395,3936
2376,優,酒井,615,2963
2377,悠斗,酒井,4573,4817
2378,陽子,小山,4358,4829
2379,直樹,福田,1959,2103
2380,玲奈,増田,420,1319
2381,千尋,小川,2467,2529
2382,結衣,山下,4264,4831
2383,健太,上田,4870,4968
2384,隼人,石川,1550,3015
2385,葵,渡辺,3296,4115
2386,悠人,太田,3182,4103
2387,拓海,伊藤,856,1683
2388,颯太,松井,904,3187
2389,愛,橋本,3731,4119
2390,優斗,池田,3549,3864
2391,悠真,中川,2066,4270
2392,大輔,清水,4849,4899
2393,翔太,藤井,4415,4535
2394,裕子,安藤,3055,3539
2395,明日香,柴田,391,4566
2396,さくら,橋本,2924,3503
2397,亮,杉山,1921,1944
2398,一輝,吉田,2760,3240
2399,杏奈,森田,3684,3917
2400,輝,加藤,2644,3102
2401,愛,酒井,2578,4687
2402,杏,横山,567,1279
2403,結菜,大野,1921,3150
2404,一郎,河野,1542,3501
2405,裕子,藤原,3156,4965
2406,琴音,平野,3163,3914
2407,大輔,吉田,4537,4617
2408,愛,吉田,4456,4505
2409,結衣,今井,1068,4299
2410,美桜,谷口,3896,4548
2411,琴音,斎藤,1664,1842
2412,優衣,野口,3329,4988
2413,優斗,山口,1030,2537
2414,美桜,三浦,2238,4258
2415,陸,大塚,923,2875
2416,愛,千葉,2011,3727
2417,七海,福田,256,2839
2418,優斗,坂本,1178,4112
2419,颯太,丸山,426,2761
2420,美咲,中野,3641,4651
2421,優,山下,1328,2047
2422,瑛太,池田,219,4519
2423,悠真,佐野,4244,4419
2424,一輝,野村,4770,4826
2425,美月,中川,4168,4962
2426,愛子,藤田,2646,4406
2427,翔,大塚,2780,2876
2428,空,山田,4320,4830
2429,七海,吉田,4135,4527
2430,陽太,石井,4421,4882
2431,優衣,野口,3500,3847
2432,結,大野,1732,2624
2433,太郎,横山,137,3763
2434,凛,青木,835,898
2435,大地,小林,3248,3634
2436,結衣,福田,2691,3022
2437,悠斗,原田,3497,4207
2438,航,大塚,264,1505
2439,結衣,松本,1664,3324
2440,悠,遠藤,873,2098
2441,茜,太田,4306,4969
2442,玲奈,村上,4743,4824
2443,愛美,渡辺,3036,3863
2444,美桜,竹内,3204,3906
2445,舞,河野,1301,3334
2446,明日香,山口,3795,3986
2447,颯,高橋,1421,1957
2448,大樹,伊藤,2482,3884
2449,七海,横山,4374,4838
2450,大翔,杉山,1738,2329
2451,遼,丸山,2447,3002
2452,翔,渡部,4125,4440
2453,遼,高田,2065,3563
2454,優花,阿部,2854,3780
2455,碧,山田,1310,1968
2456,玲奈,中村,1879,2359
2457,悠斗,岩崎,1799,3924
2458,悠太,阿部,2690,2918
2459,さくら,岩崎,3711,4164
2460,遼,佐野,2606,4830
2461,翔,高木,4330,4791
2462,優斗,久保,3865,3935
2463,瑛太,新井,2198,2278
2464,杏,田中,506,3294
2465,優奈,山田,2336,3651
2466,蒼,青木,3250,3355
2467,舞,中野,1059,2490
2468,真央,原田,4269,4977
2469,翼,野口,1574,4921
2470,綾乃,岩崎,1800,4791
2471,仁,山下,2556,2945
2472,颯太,藤本,1044,3562
2473,光,藤井,1998,3727
2474,優,村田,2080,4185
2475,健,後藤,1887,3246
2476,颯太,藤原,634,4204
2477,一郎,山田,2952,3520
2478,翔太,河野,291,2742
2479,大和,中山,800,2210
2480,誠,藤田,2525,2962
2481,颯太,中山,2256,4652
2482,七海,斎藤,2911,4743
2483,太郎,内田,4070,4098
2484,光,野村,2227,2629
2485,仁,中村,1171,1637
2486,葵,千葉,295,4832
2487,匠,福田,4720,4868
2488,彩花,橋本,915,2467
2489,諒,横山,1053,1849
2490,太一,中山,3474,3943
2491,凛,松本,1787,3676
2492,明日香,近藤,235,4731
2493,美羽,小山,1457,3917
2494,空,藤田,4010,4317
2495,美月,村上,2695,3368
2496,莉子,千葉,1191,2605
2497,裕子,酒井,582,1239
2498,さくら,岡田,784,1676
2499,翔,宮本,4018,4388
2500,仁,井上,4000,4217
2501,拓海,菊地,1992,3412
2502,瑛太,加藤,2387,4760
2503,一輝,佐々木,2905,3679
2504,美羽,鈴木,3084,3587
2505,陽子,岡田,809,3683
2506,悠人,三浦,667,1621
2507,結,山下,2002,2112
2508,悠太,清水,3290,4653
2509,美月,大野,730,919
2510,大和,菊地,291,3378
2511,光,森田,3944,4692
2512,隼人,原田,2746,4963
2513,隼人,山本,384,3184
2514,悠真,渡部,4095,4510
2515,杏,田中,2431,3668
2516,優奈,藤本,1694,3599
2517,優菜,村上,3133,3235
2518,美優,林,4045,4608
2519,楓,林,1593,1780
2520,蓮,大野,2888,3738
2521,優花,佐藤,1351,3330
2522,舞,鈴木,512,4745
2523,翔,新井,449,4044
2524,太郎,木村,4615,4762
2525,奏太,平野,2848,3003
2526,翔太,藤本,2456,4887
2527,樹,田中,4536,4615
2528,悠真,山下,977,1068
2529,大地,斉藤,4695,4987
2530,亮太,林,3313,4919
2531,美咲,丸山,4021,4253
2532,碧,渡辺,1215,2017
2533,大樹,藤田,745,2267
2534,駿,石井,3084,3575
2535,直樹,中村,3263,3439
2536,優,安藤,1394,4036
2537,輝,山下,936,3516
2538,優斗,太田,2588,4710
2539,美優,橋本,244,1200
2540,翔太,金子,225,4018
2541,悠,池田,1314,2960
2542,悠人,石川,4385,4730
2543,大樹,小林,3292,4695
2544,桜,中川,1786,4445
2545,茜,上野,3118,3513
2546,悠,原田,3782,3810
2547,陽子,吉田,2201,2995
2548,美羽,伊藤,3139,4172
2549,樹,上野,2305,3549
2550,陽菜,大塚,2127,3931
2551,諒,安藤,3086,4859
2552,碧,丸山,2031,3466
2553,颯太,吉田,4382,4806
2554,悠太,渡辺,4788,4851
2555,隼人,岡田,3511,4005
2556,芽衣,福田,292,561
2557,智子,田中,1950,2412
2558,杏奈,内田,2993,3168
2559,琴音,前田,2182,3755
2560,彩花,山崎,2224,3489
2561,陽斗,山口,4099,4335
2562,悠真,斉藤,1936,2374
2563,直樹,横山,1274,4772
2564,優衣,斎藤,2302,4478
2565,一輝,中川,505,3977
2566,碧,田村,3395,3612
2567,凛,和田,3477,3527
2568,悠真,小山,3264,4272
2569,大和,佐々木,193,2433
2570,誠,山崎,4371,4690
2571,さくら,千葉,2738,3135
2572,一輝,村田,1889,3331
2573,悠,村上,3908,4770
2574,健,森,4436,4896
2575,翔太,林,2350,4301
2576,結,工藤,665,2728
2577,美穂,横山,2883,4008
2578,誠,石田,2574,4382
2579,愛子,中山,1227,4084
2580,さくら,村田,4724,4855
2581,匠,藤田,2822,3317
2582,翼,伊藤,3766,4981
2583,美月,久保,1975,3893
2584,美穂,新井,2346,3626
2585,悠斗,武田,3981,4622
2586,優花,前田,4112,4220
2587,優,石井,180,2026
2588,颯太,菊地,4237,4325
2589,誠,上田,3316,4276
2590,陸,清水,2423,3519
2591,翔,柴田,1646,2867
2592,綾乃,前田,4264,4615
2593,悠,松尾,1452,1622
2594,優斗,佐野,2488,4813
2595,瑛太,小野,866,4126
2596,悠斗,石川,2579,2776
2597,優那,森,524,2223
2598,大輝,原,308,623
2599,恵,田中,3919,4494
2600,誠,阿部,440,4013
2601,光,山本,1644,3161
2602,美羽,西村,1942,4798
2603,碧,原田,1859,2930
2604,楓,中島,3863,4648
2605,駿,村上,4281,4360
2606,悠人,藤井,935,4688
2607,凛,岡本,1359,3075
2608,優,新井,4416,4710
2609,海斗,松尾,425,3146
2610,大翔,河野,3147,3719
2611,優花,斎藤,3365,3400
2612,翼,村上,4671,4732
2613,真央,山田,3880,4381
2614,翔,伊藤,317,934
2615,結,松田,263,4716
2616,匠,山田,2584,3807
2617,茜,丸山,3026,3708
2618,美月,大野,3579,3626
2619,彩,前田,2546,4801
2620,結衣,三浦,1681,1876
2621,誠,宮本,984,2942
2622,莉子,林,3110,4353
2623,颯太,吉田,4375,4614
2624,結,野口,4513,4798
2625,悠,岩崎,2175,2893
2626,陽子,上野,2459,3394
2627,颯太,小林,3919,4883
2628,仁,三浦,3069,4365
2629,瑛太,内田,1835,1882
2630,芽衣,橋本,615,3496
2631,楓,上田,979,2468
2632,舞,藤田,2588,3627
2633,凛,大塚,936,4469
2634,千尋,大塚,4950,4974
2635,智子,森田,2628,4378
2636,陸,佐藤,752,3682
2637,樹,山田,2340,2887
2638,優,長谷川,821,2386
2639,蓮,坂本,1526,1796
2640,杏,原,1618,2601
2641,茜,大野,2881,3861
2642,舞,平野,346,2298
2643,恵,工藤,2942,3885
2644,美桜,藤田,2548,4524
2645,美咲,大塚,3878,4296
2646,太郎,石川,3875,3883
2647,優奈,菊地,3498,4653
2648,太郎,村田,1314,2111
2649,駿,安藤,1288,2479
2650,琴音,松尾,4763,4983
2651,大翔,松田,786,2622
2652,愛,新井,409,4833
2653,愛子,上野,1723,4246
2654,拓海,後藤,1732,4555
2655,悠,坂本,3178,3789
2656,颯,坂本,1570,4101
2657,仁,加藤,2526,2538
2658,美穂,木村,310,2292
2659,結衣,石井,1116,4778
2660,悠太,久保,2988,4720
2661,大樹,山田,1499,3340
2662,花音,藤原,3414,3753
2663,健太,渡辺,1694,2267
2664,大輝,田村,1251,3169
2665,悠太,中川,678,2380
2666,綾乃,山崎,2243,2928
2667,杏奈,佐野,2686,2975
2668,駿,斎藤,1980,3434
2669,樹,大野,1180,1463
2670,優,斎藤,1434,3096
2671,美緒,石田,4501,4956
2672,優菜,坂本,1084,1869
2673,七海,佐野,2123,3800
2674,悠太,山本,3708,4614
2675,大輔,河野,2892,3921
2676,翔太,野口,259,999
2677,美咲,高木,1646,3438
2678,陸,渡辺,1803,4380
2679,航,田村,4102,4422
2680,颯太,伊藤,4218,4356
2681,優菜,佐野,2880,3399
2682,美咲,山口,3950,4752
2683,美緒,千葉,1804,4217
2684,舞,小川,2302,4013
2685,美桜,森田,481,1541
2686,芽衣,青木,2136,4501
2687,美緒,福田,1853,4313
2688,大輔,木村,907,4298
2689,さくら,佐野,710,4148
2690,輝,松本,2579,3927
2691,拓海,遠藤,4079,4603
2692,駿,近藤,2012,2979
2693,陽太,佐野,1709,2140
2694,優斗,河野,2360,2672
2695,優,松尾,4017,4037
2696,陽太,森,2820,4027
2697,遼,石井,3846,4607
2698,奏太,前田,1327,3178
2699,優奈,石井,4035,4795
2700,優衣,山下,2950,4705
2701,凛,池田,2748,2853
2702,悠,山崎,1898,1922
2703,航,岩崎,1572,2468
2704,大輝,林,1704,3462
2705,舞,斎藤,3044,4768
2706,舞,前田,2992,4732
2707,美月,鈴木,1345,4214
2708,優斗,藤原,2683,4706
2709,芽衣,加藤,2760,3662
2710,悠斗,藤原,653,3394
2711,一輝,斉藤,4646,4815
2712,一郎,藤原,1060,4707
2713,陽,松本,4890,4979
2714,美咲,福田,770,2203
2715,陸,今井,4566,4666
2716,楓,菊地,3695,4506
2717,杏,後藤,200,4959
2718,拓海,田中,4341,4739
2719,響,杉山,227,965
2720,美優,中川,648,4419
2721,莉子,山田,4085,4868
2722,蓮,遠藤,3711,4876
2723,優,加藤,1736,2854
2724,大輝,小山,1727,4422
2725,悠人,岡本,1862,3132
2726,亮,菅原,4599,4710
2727,恵,高田,2985,4133
2728,優菜,菅原,4876,4997
2729,駿,木下,2125,3648
2730,蒼,井上,2747,4120
2731,一輝,野口,4093,4685
2732,美桜,岡田,2979,4786
2733,綾乃,太田,3632,3666
2734,智子,今井,1285,4591
2735,陽,藤田,2262,4329
2736,一郎,松井,2162,4154
2737,優花,谷口,4119,4784
2738,七海,高田,3456,4316
2739,桜,石川,4822,4916
2740,美緒,中島,3271,4762
2741,結衣,石田,2176,4328
2742,杏奈,宮本,171,3812
2743,舞,長谷川,4222,4247
2744,悠真,安藤,3649,3829
2745,智子,竹内,2256,2570
2746,琴音,石川,3491,4965
2747,優那,井上,3901,3928
2748,裕子,河野,3355,4298
2749,輝,高田,1422,1645
2750,優,石井,4161,4745
2751,亮太,上田,2876,4262
2752,健太,千葉,3259,4444
2753,琴音,伊藤,2324,3742
2754,彩花,松田,4809,4909
2755,恵,藤本,195,3054
2756,杏奈,竹内,2271,3999
2757,翼,河野,3661,4830
2758,奏太,青木,3550,4183
2759,彩乃,藤本,1829,2142
2760,結菜,小川,4486,4522
2761,優衣,西村,2762,4584
2762,仁,山崎,816,4692
2763,陽,今井,1062,2656
2764,一輝,山崎,2701,4618
2765,翔,松本,4379,4468
2766,大輝,和田,1974,4617
2767,大輔,遠藤,2873,4418
2768,舞,中島,2402,2629
2769,隼人,和田,4045,4485
2770,大地,小林,3374,4971
2771,空,石川,4809,4881
2772,大地,斉藤,3066,3850
2773,さくら,前田,1380,4635
2774,光,小野,1437,3274
2775,樹,今井,1410,1431
2776,遼,渡部,2136,2656
2777,匠,清水,3970,4864
2778,美月,野口,4698,4839
2779,翔太,久保,3485,3893
2780,優,酒井,1351,3058
2781,さくら,高橋,1167,4471
2782,真央,清水,4805,4923
2783,彩乃,新井,3414,4593
2784,諒,太田,481,2465
2785,陽菜,新井,2367,3130
2786,優衣,阿部,4854,4994
2787,遼,小島,4619,4801
2788,健太,大野,4532,4535
2789,響,佐野,2553,4517
2790,遥,久保,2767,3099
2791,拓海,竹内,3448,4428
2792,愛美,福田,202,3070
2793,陸,山田,4811,4847
2794,莉子,中山,1660,3269
2795,海斗,今井,153,1303
2796,美咲,菊地,3594,4718
2797,優衣,西村,1851,2047
2798,匠,平野,4117,4155
2799,愛子,松本,2190,2355
2800,悠斗,金子,499,4541
2801,陽,丸山,2787,3450
2802,美緒,松田,4681,4790
2803,芽衣,森田,1366,4686
2804,愛子,宮本,2994,3798
2805,優那,橋本,4484,4625
2806,健,近藤,3705,3901
2807,一郎,山本,1945,2956
2808,愛,青木,3412,4450
2809,隼人,小川,4306,4563
2810,恵,小山,1471,3114
2811,美月,小川,3937,4937
2812,航,太田,1693,4962
2813,駿,酒井,3340,3454
2814,太一,小林,626,4846
2815,美咲,河野,2614,3843
2816,奈々,井上,4483,4803
2817,大翔,小野,3466,3666
2818,空,長谷川,4311,4637
2819,亮,近藤,2908,4555
2820,拓海,近藤,4953,4996
2821,匠,竹内,4939,4968
2822,樹,井上,1452,1571
2823,美咲,小島,4211,4880
2824,美桜,斉藤,524,1763
2825,陽子,中村,3747,4901
2826,太郎,渡辺,4921,4966
2827,花音,横山,3677,4130
2828,光,柴田,1951,2349
2829,遥,藤本,2662,4202
2830,碧,岡本,4799,4818
2831,樹,木村,4061,4293
2832,翔太,原田,1839,4037
2833,美咲,中野,564,3471
2834,翼,阿部,3711,4612
2835,愛子,藤田,3451,4007
2836,匠,大野,4248,4494
2837,大輝,坂本,908,1689
2838,舞,林,3058,3426
2839,杏奈,石井,992,2927
2840,玲奈,加藤,4216,4702
2841,優衣,中島,914,3684
2842,優奈,竹内,3237,3460
2843,優斗,佐藤,2237,4016
2844,花音,岡本,889,4129
2845,隼人,今井,4918,4959
2846,裕子,岡本,3703,4841
2847,莉子,佐野,578,1583
2848,結衣,西村,179,4049
2849,優衣,森田,3128,3238
2850,奈々,加藤,4946,4953
2851,彩花,小野,2123,4313
2852,美羽,平野,1683,2485
2853,千尋,吉田,903,2937
2854,智子,木下,4664,4936
2855,凛,中山,3074,3860
2856,美穂,石田,218,3771
2857,遼,横山,3151,4700
2858,大輔,藤本,4714,4875
2859,遼,清水,3451,3466
2860,美咲,遠藤,439,471
2861,舞,丸山,4378,4830
2862,舞,高木,1721,2075
2863,大輝,武田,401,2876
2864,大翔,山本,2221,4343
2865,健,斉藤,4617,4912
2866,翔,太田,3174,4127
2867,颯,前田,1141,1825
2868,悠太,中野,2216,3579
2869,愛,松尾,2155,3695
2870,一郎,山下,4168,4651
2871,杏,後藤,2616,3237
2872,結,渡辺,420,3852
2873,美咲,石川,2416,4810
2874,太郎,前田,504,1565
2875,諒,山口,1183,3712
2876,七海,野口,2445,3707
2877,茜,山下,2338,2578
2878,陽,内田,1541,4621
2879,一郎,河野,2561,4273
2880,航,野口,3296,4093
2881,大輝,野村,300,1344
2882,悠真,中村,1133,3701
2883,美緒,河野,4932,4967
2884,芽衣,三浦,1666,1911
2885,さくら,岡本,3756,4435
2886,芽衣,増田,1061,1777
2887,愛美,小川,362,2279
2888,千尋,森田,4441,4560
2889,遥,内田,3850,4758
2890,智子,大塚,2120,2790
2891,優衣,小山,2090,4314
2892,陽,林,3889,4886
2893,美桜,大塚,699,3214
2894,大輝,田中,1532,4962
2895,愛,佐野,679,2918
2896,健,西村,4656,4984
2897,真央,今井,3686,4773
2898,凛,石田,1673,4174
2899,美緒,中野,2079,3591
2900,太一,谷口,161,1355
2901,陽,宮本,1763,4654
2902,亮太,小野,2622,4577
2903,美羽,村上,3324,3777
2904,美咲,三浦,1757,4783
2905,翔太,松尾,3122,3266
2906,愛子,加藤,4135,4282
2907,悠斗,岩崎,396,1301
2908,七海,渡部,3820,4999
2909,七海,清水,2467,3794
2910,大樹,谷口,904,4393
2911,碧,宮崎,1242,2805
2912,真央,佐々木,1458,4319
2913,さくら,佐野,1640,3277
2914,美優,木村,844,1595
2915,千尋,今井,1035,1940
2916,茜,岡本,788,4175
2917,桜,野口,1276,3096
2918,桜,森,4520,4920
2919,悠斗,山本,4789,4850
2920,碧,西村,4458,4986
2921,一郎,佐々木,2763,4733
2922,悠斗,谷口,1600,4921
2923,颯太,佐々木,2926,3775
2924,結菜,木下,912,2761
2925,大輔,井上,2021,3277
2926,裕子,伊藤,4119,4509
2927,美優,平野,3026,3378
2928,美穂,渡辺,1856,4707
2929,玲奈,佐藤,3434,4142
2930,大翔,菅原,2791,2928
2931,楓,林,2389,4455
2932,裕子,遠藤,2495,3769
2933,美穂,森,4637,4973
2934,恵,太田,1958,2374
2935,悠太,小川,3482,3579
2936,恵,久保,2004,4187
2937,陽菜,増田,4177,4295
2938,大樹,杉山,986,3386
2939,隼人,森,1668,4907
2940,瑛太,新井,1099,1619
2941,光,宮崎,3359,4509
2942,優那,中野,3227,3986
2943,莉子,金子,3409,4339
2944,亮太,佐野,4580,4769
2945,海斗,太田,736,2364
2946,瑛太,中山,1743,4714
2947,美咲,田村,4088,4846
2948,翼,河野,1563,3251
2949,未来,大野,2988,4251
2950,遥,清水,2503,4558
2951,陽太,吉田,3291,4396
2952,蒼,松本,4405,4647
2953,光,高田,1914,3452
2954,悠斗,中川,3213,4706
2955,美月,渡部,1039,3440
2956,陽斗,酒井,950,2759
2957,美月,野口,1779,4190
2958,一輝,宮本,289,3404
2959,翔,山下,3008,3091
2960,陽菜,渡部,3424,4353
2961,匠,木下,1575,4978
2962,翔太,藤井,2736,2972
2963,悠太,武田,2741,2923
2964,大地,林,3550,4014
2965,翔太,渡部,4614,4866
2966,裕子,森,3085,4419
2967,恵,伊藤,3383,4963
2968,真央,小川,4644,4655
2969,綾乃,三浦,4189,4642
2970,亮太,三浦,2003,4306
2971,翔太,今井,1543,2556
2972,誠,杉山,2828,4150
2973,奈々,小山,1855,3239
2974,葵,加藤,2791,3384
2975,玲奈,三浦,759,4859
2976,凛,森,2047,3487
2977,隼人,藤本,1298,3747
2978,玲奈,中野,661,4658
2979,大翔,高木,4112,4651
2980,七海,高木,596,1772
2981,芽衣,山口,1969,3062
2982,健太,坂本,318,2296
2983,優菜,平野,3602,4148
2984,桜,久保,1564,3048
2985,美羽,佐野,3680,3718
2986,優那,坂本,676,2562
2987,奏太,中川,939,1909
2988,結,清水,3993,4559
2989,奈々,山口,1324,1984
2990,真央,長谷川,629,3705
2991,颯太,和田,2324,2547
2992,智子,林,1113,4269
2993,美羽,阿部,1831,2108
2994,さくら,横山,4749,4924
2995,駿,小野,4015,4761
2996,匠,遠藤,2587,3851
2997,未来,岡田,3380,4261
2998,颯太,杉山,1196,4061
2999,真央,阿部,2038,4891
3000,陽,松田,423,4988
3001,太一,横山,3831,4845
3002,太一,木下,1796,4939
3003,芽衣,斉藤,2678,2745
3004,真央,村田,4337,4757
3005,颯太,杉山,2410,3450
3006,陸,高橋,1489,1528
3007,裕子,山田,3805,4385
3008,千尋,金子,2278,2831
3009,陽菜,森,1504,4806
3010,芽衣,石田,4260,4523
3011,翔,木村,747,4835
3012,亮太,久保,3505,4201
3013,彩,石田,310,708
3014,杏奈,岡本,1720,4981
3015,恵,柴田,3923,4213
3016,さくら,佐藤,4312,4992
3017,健,原,3711,3808
3018,拓海,伊藤,3515,4183
3019,陽斗,岩崎,590,4015
3020,悠,石井,809,3723
3021,美月,後藤,3263,4410
3022,一郎,吉田,4838,4891
3023,智子,高木,792,4856
3024,陽菜,渡部,533,3454
3025,悠人,増田,4159,4850
3026,亮,野口,2903,3469
3027,拓海,小島,2641,4067
3028,翔太,森田,2536,2834
3029,彩,伊藤,561,4041
3030,舞,坂本,4756,4952
3031,大和,渡辺,1943,2279
3032,陽子,長谷川,4126,4526
3033,仁,石田,1629,3590
3034,愛美,佐藤,2011,2154
3035,健,山崎,443,1449
3036,楓,坂本,186,4032
3037,悠真,柴田,4096,4580
3038,蓮,森,2048,3928
3039,優菜,松井,4623,4699
3040,樹,佐々木,909,3793
3041,楓,藤原,443,2603
3042,玲奈,加藤,3706,4142
3043,愛,小川,2923,3427
3044,美月,渡辺,1702,2054
3045,美優,菊地,4528,4727
3046,陽斗,久保,4054,4743
3047,一郎,鈴木,1839,3415
3048,大輔,小林,2396,3144
3049,一輝,橋本,3126,3227
3050,大和,山口,237,2065
3051,美穂,野口,3062,4771
3052,彩乃,山口,3596,4134
3053,隼人,阿部,2883,3518
3054,颯,小山,956,4440
3055,悠人,藤井,1854,3779
3056,輝,松田,3502,4632
3057,さくら,田村,3685,4487
3058,結衣,松尾,2429,3398
3059,大輔,竹内,3725,4799
3060,遥,松本,3334,3971
3061,大和,河野,4426,4602
3062,太一,石川,2791,3663
3063,大樹,酒井,1705,4867
3064,裕子,高田,2851,4635
3065,陽菜,金子,2009,3867
3066,悠,長谷川,4591,4781
3067,空,高橋,1692,3174
3068,大地,高橋,3209,3400
3069,響,山田,1174,4268
3070,大輝,今井,2476,4706
3071,美優,吉田,4188,4745
3072,一輝,林,2268,4943
3073,遼,高田,869,3770
3074,健太,清水,2773,4802
3075,健太,村上,2414,4642
3076,美羽,前田,2768,3456
3077,亮太,高木,1174,2451
3078,拓海,藤原,751,3730
3079,陽斗,渡辺,3894,4693
3080,葵,小島,3076,4051
3081,彩,加藤,4676,4742
3082,亮,柴田,2689,4468
3083,大輝,石川,3590,3749
3084,美穂,山田,3124,4712
3085,千尋,斉藤,1814,3187
3086,裕子,原田,1515,2930
3087,優菜,横山,2326,3770
3088,優那,村上,3951,4735
3089,直樹,佐野,1854,2293
3090,健太,和田,4458,4837
3091,一郎,森,3990,4096
3092,亮,石田,2626,4933
3093,陸,菊地,287,4090
3094,七海,青木,2024,4862
3095,美咲,酒井,777,857
3096,葵,前田,3148,3877
3097,航,増田,2250,3037
3098,大和,中島,618,2567
3099,優花,内田,1641,4634
3100,一郎,石田,1613,2319
3101,舞,渡辺,1357,2592
3102,愛,藤本,228,1603
3103,仁,岡本,4972,4990
3104,七海,松井,3032,3554
3105,誠,福田,2909,4858
3106,杏奈,伊藤,814,1704
3107,悠太,小野,2206,3964
3108,拓海,大塚,3836,4835
3109,優衣,森田,3557,3806
3110,悠,村田,4097,4177
3111,亮太,青木,3104,4919
3112,陽太,高橋,659,2530
3113,亮太,原田,3067,3078
3114,優菜,山田,4591,4839
3115,優菜,石川,443,3781
3116,愛,長谷川,4845,4875
3117,隼人,西村,4368,4943
3118,陽斗,加藤,4451,4562
3119,空,長谷川,2641,4801
3120,美羽,池田,3637,4650
3121,翔,木村,3476,4250
3122,優斗,近藤,4041,4589
3123,優,森田,1000,2995
3124,悠斗,小川,4039,4754
3125,優奈,中山,2935,3228
3126,太一,森,406,2091
3127,太一,中野,1752,2730
3128,美穂,高木,1868,3146
3129,陽子,小野,923,4215
3130,愛美,松尾,4285,4302
3131,結衣,石川,364,3197
3132,優花,遠藤,2724,3643
3133,翼,清水,1652,2458
3134,航,大塚,2747,2963
3135,翼,小林,354,2197
3136,琴音,大野,1507,3906
3137,楓,安藤,3391,4183
3138,航,金子,4383,4886
3139,明日香,山下,1209,4242
3140,亮太,吉田,1024,2353
3141,愛美,石川,2472,2656
3142,大輔,中山,747,4579
3143,杏,阿部,612,4262
3144,諒,菊地,4933,4951
3145,結衣,丸山,3185,3947
3146,芽衣,菅原,3582,4437
3147,舞,坂本,2290,2889
3148,七海,山下,4538,4879
3149,花音,高田,1576,3692
3150,彩,西村,1995,4366
3151,悠斗,岡本,3540,3886
3152,遥,坂本,4747,4932
3153,大樹,河野,4639,4956
3154,奈々,中島,4687,4961
3155,智子,石川,3241,4621
3156,美桜,内田,2230,4945
3157,美咲,渡辺,2893,3860
3158,美緒,石川,1586,2410
3159,颯,田村,1084,3699
3160,太一,井上,1067,3244
3161,樹,和田,1141,2366
3162,美月,原田,665,710
3163,大輔,山崎,2164,3894
3164,悠太,原,4193,4660
3165,大地,青木,4230,4499
3166,優衣,青木,4514,4534
3167,悠斗,後藤,1130,3676
3168,千尋,藤原,2080,3872
3169,遥,宮崎,437,1010
3170,優斗,青木,261,3398
3171,結,高田,4376,4603
3172,蒼,青木,1264,2400
3173,奈々,斎藤,2144,3571
3174,芽衣,宮本,4421,4645
3175,優,原田,4063,4226
3176,健太,酒井,3553,4312
3177,誠,斎藤,1618,3306
3178,海斗,村田,4584,4717
3179,輝,山下,4182,4883
3180,大樹,藤原,4810,4817
3181,大翔,岩崎,1945,4021
3182,優斗,竹内,2230,4465
3183,空,宮本,759,2465
3184,智子,長谷川,437,559
3185,一郎,上田,3761,4734
3186,翔太,谷口,1122,4761
3187,大樹,岡本,2453,4892
3188,莉子,石川,2414,4677
3189,彩乃,太田,3177,4185
3190,優菜,村上,1889,4138
3191,大輝,横山,1648,3497
3192,悠,千葉,1205,4767
3193,愛,前田,210,2147
3194,綾乃,鈴木,2908,4163
3195,奏太,今井,3211,3903
3196,颯太,酒井,836,941
3197,明日香,林,346,3262
3198,太郎,石川,1199,4626
3199,大翔,小林,1313,3184
3200,太一,今井,870,1385
3201,愛子,竹内,2222,2590
3202,遼,山口,4125,4692
3203,綾乃,横山,263,1821
3204,美緒,斎藤,3348,4890
3205,愛,河野,2344,2700
3206,楓,青木,1197,4902
3207,芽衣,安藤,4865,4917
