id,firstName,lastName,minutes,dataUsage
938,奏太,増田,1292,1424
939,玲奈,青木,1653,4251
940,優斗,三浦,4435,4556
941,優花,平野,2301,3109
942,美緒,青木,2220,2552
943,陽子,原,4333,4647
944,悠人,横山,1749,2094
945,空,池田,4690,4716
946,優,小林,3080,3367
947,樹,鈴木,3195,4567
948,陽菜,山口,870,3035
949,空,田中,4442,4847
950,綾乃,阿部,1291,2562
951,悠真,野口,4893,4988
952,航,鈴木,2314,3352
953,真央,上野,2692,4790
954,匠,高橋,3229,3318
955,大和,池田,1376,4577
956,大輔,石井,3796,3982
957,杏,田中,550,4944
958,太一,井上,3982,4471
959,諒,橋本,3377,4759
960,陽子,大野,468,2222
961,響,藤井,1207,4749
962,美緒,山本,2295,4269
963,優那,村上,3934,4299
964,一郎,坂本,273,3383
965,彩,横山,2910,3235
966,桜,石井,1023,1229
967,遥,木村,2404,3614
968,玲奈,柴田,2752,4823
969,桜,竹内,2196,3693
970,優,小川,3012,4595
971,翔太,酒井,3349,4832
972,蒼,松尾,1249,3018
973,結,松田,3457,4738
974,翔太,丸山,1601,4640
975,玲奈,和田,551,3459
976,真央,森田,2659,4146
977,美穂,山田,2447,3909
978,恵,高橋,2865,3819
979,陽子,石田,4881,4959
980,遥,石田,1003,4088
981,響,金子,1279,1484
982,裕子,岩崎,1453,3408
983,陽菜,和田,433,3235
984,匠,山本,2842,3999
985,真央,宮本,3041,4185
986,翼,小山,1743,3167
987,結衣,村上,3287,4709
988,彩乃,林,2015,2326
989,直樹,中川,843,2734
990,輝,原,2655,4846
991,美羽,松尾,886,1877
992,悠太,村田,3275,3932
993,奈々,平野,737,4771
994,光,上田,2554,3911
995,結,大塚,944,2000
996,桜,鈴木,2331,2988
997,奈々,坂本,3861,4648
998,陸,渡部,4942,4948
999,蒼,金子,2468,3499
1000,隼人,岡本,1336,4026
