id,firstName,lastName,minutes,dataUsage
2719,tamara,bosco,3925,4992
2720,wilford,stiedemann,3870,3987
2721,laurel,fahey,2917,4062
2722,leonard,hilll,3057,3371
2723,perla,roob,993,1757
2724,dannie,mueller,2197,4036
2725,ashley,hammes,3272,3521
2726,kandy,o'hara,1768,2967
2727,waldo,goyette,4831,4892
2728,melita,o'connell,685,4885
2729,josefina,goodwin,116,138
2730,sheldon,sanford,2984,3055
2731,rudy,hahn,3442,4460
2732,vernon,braun,4589,4653
2733,kendall,medhurst,352,3110
2734,gabriel,jacobs,3268,3302
2735,antony,jacobi,4134,4656
2736,milan,huel,4647,4829
2737,yoshie,witting,3692,3886
2738,herlinda,doyle,2476,3478
2739,hilario,hyatt,424,4163
2740,kraig,farrell,4724,4835
2741,elbert,wolff,1474,2096
2742,stuart,marquardt,4770,4852
2743,vanesa,deckow,1969,2693
2744,darius,bayer,4106,4434
2745,deann,kuhn,952,1385
2746,min,ziemann,680,2244
2747,alberta,feil,238,3096
2748,chester,maggio,2553,3989
2749,mittie,hodkiewicz,2569,4047
2750,tory,schimmel,2712,3091
2751,lizbeth,white,2945,4235
2752,gregg,conn,3466,4320
2753,chase,schmeler,4759,4818
2754,marcellus,mcglynn,1135,3984
2755,hector,hegmann,3680,3972
2756,thomas,bartell,2715,4370
2757,glory,bernhard,1673,4357
2758,hans,kihn,2838,3668
2759,tomika,dooley,2742,2925
2760,glady,kiehn,2378,4505
2761,donny,hessel,2330,3782
2762,armand,mohr,512,2702
2763,kacey,schroeder,1887,2425
2764,anja,mante,2665,3828
2765,randy,quitzon,111,3026
2766,melisa,streich,2411,2564
2767,mandy,schultz,451,1143
2768,jaymie,parisian,396,680
2769,jennefer,o'kon,927,4822
2770,nakesha,hand,4066,4411
2771,benjamin,ankunding,944,1687
2772,joe,reilly,2247,3866
2773,ellsworth,heidenreich,4286,4705
2774,chris,towne,309,3612
2775,eura,o'hara,4269,4382
2776,neville,mclaughlin,2104,3046
2777,bernardina,will,3872,4544
2778,percy,bauch,2479,3383
2779,zachery,braun,1962,3303
2780,camellia,hahn,4735,4865
2781,argelia,turcotte,1499,3387
2782,keeley,murazik,1472,2553
2783,todd,dickinson,423,2029
2784,garrett,heller,2311,3477
2785,brant,mayer,4266,4982
2786,tammie,grant,3986,4265
2787,glady,kris,1218,2912
2788,hayden,hilpert,3569,3605
2789,rozella,gleason,1471,2925
2790,beata,o'reilly,1963,2617
2791,lucina,mckenzie,3297,3603
2792,inge,donnelly,2784,4036
2793,sharda,hettinger,1750,3638
2794,simona,mayert,449,3247
2795,alayna,cummings,2323,2885
2796,mirella,abshire,283,4813
2797,latrisha,murazik,1732,3086
2798,shari,prosacco,1921,3945
2799,laura,beatty,1610,3201
2800,brynn,dibbert,2615,2655
2801,ferdinand,kilback,2428,4909
2802,andy,stiedemann,1003,2286
2803,karl,braun,3135,4098
2804,alden,lynch,3426,4360
2805,ty,orn,2582,4935
2806,dorethea,wiza,4738,4846
2807,dee,wehner,2522,2606
2808,hortencia,sporer,1000,4338
2809,stefanie,marquardt,4140,4695
2810,fletcher,jacobson,3634,4841
2811,yevette,medhurst,2506,3178
2812,albina,bernhard,590,4746
2813,kendall,corwin,1110,4887
2814,machelle,cruickshank,1292,3061
2815,jimmy,heidenreich,1651,2961
2816,bernard,hudson,302,2159
2817,latashia,weimann,4579,4823
2818,yong,kuvalis,4503,4610
2819,marcelina,kuhic,3584,3674
2820,wyatt,block,168,3356
2821,torie,marquardt,2526,3637
2822,laverne,witting,1850,3175
2823,chris,wilderman,1638,4944
2824,gregg,fadel,4116,4905
2825,minda,heathcote,4403,4907
2826,winnifred,predovic,905,1840
2827,mikel,shanahan,1153,1671
2828,caroll,wolf,4683,4717
2829,verla,kihn,574,1175
2830,roseanna,wolff,3838,4456
2831,barry,quigley,4028,4193
2832,lita,sipes,2193,3431
2833,titus,feeney,1209,3505
2834,ines,carroll,4478,4976
2835,matthew,mann,3236,3544
2836,miguel,simonis,2938,3644
2837,elfriede,reichert,832,3627
2838,cameron,klocko,4715,4876
2839,frankie,dicki,2926,3490
2840,alex,morissette,3036,3527
2841,saran,hyatt,3116,3565
2842,lashanda,yost,1935,3876
2843,tessie,kemmer,2044,2734
2844,guadalupe,littel,1180,1370
2845,myles,rutherford,600,3235
2846,fran,baumbach,4171,4175
2847,lowell,stehr,2634,3064
2848,cari,spinka,2678,2939
2849,kevin,shields,2641,3392
2850,diego,harber,1824,3203
2851,wade,feeney,2792,3738
2852,eartha,huel,660,2299
2853,leland,boehm,2733,2964
2854,lavenia,breitenberg,4708,4782
2855,willard,greenholt,536,2134
2856,flo,kris,3390,3891
2857,francina,morar,3796,4918
2858,marsha,runte,316,2155
2859,mauro,quitzon,4677,4800
2860,raleigh,rogahn,1433,1816
2861,percy,kiehn,296,4736
2862,jaclyn,harvey,553,3959
2863,horacio,sawayn,3573,4408
2864,tandra,parker,655,1866
2865,lovetta,rowe,4805,4824
2866,maia,kihn,236,261
2867,victor,rippin,3351,4437
2868,mahalia,stanton,4759,4934
2869,bryon,jast,4666,4962
2870,jackeline,kozey,3368,4447
2871,dannie,von,4533,4882
2872,loralee,gottlieb,2570,4723
2873,margrett,harvey,3426,3865
2874,berna,cormier,2047,2632
2875,maryjo,hansen,4153,4278
2876,benny,cronin,4989,4992
2877,peter,daugherty,1877,3061
2878,carlton,von,3531,4122
2879,austin,konopelski,4977,4998
2880,fidel,baumbach,1156,4225
2881,omar,blanda,329,582
2882,alycia,sporer,4104,4896
2883,tyisha,okuneva,1086,1632
2884,barney,bashirian,575,3275
2885,evelin,hermiston,117,3843
2886,therese,bauch,1367,2532
2887,jammie,halvorson,833,3871
2888,cherise,west,3715,4141
2889,steve,bergstrom,4120,4781
2890,natasha,schultz,3507,4961
2891,dortha,davis,3816,4850
2892,agustina,bergnaum,1641,1702
2893,malcom,champlin,843,3282
2894,ivory,reilly,3821,4942
2895,aiko,purdy,4763,4806
2896,carol,spencer,1652,1691
2897,jacqueline,schultz,2630,3070
2898,lucas,bechtelar,2013,4530
2899,bailey,wolf,1763,1802
2900,clifton,okuneva,1813,3789
2901,katheleen,o'keefe,474,3859
2902,lorette,marvin,605,4858
2903,grover,hilpert,3617,4399
2904,pearl,breitenberg,1910,4653
2905,september,kuhn,4483,4558
2906,mercy,effertz,1147,1450
2907,eliseo,barton,4308,4839
2908,garfield,predovic,1889,4737
2909,gale,upton,683,816
2910,emil,keebler,4495,4684
2911,ahmed,west,4070,4758
2912,hayden,hammes,3277,3671
2913,ben,wisoky,3061,3099
2914,lloyd,rempel,4873,4993
2915,susana,gleichner,4692,4739
2916,inez,price,1045,2966
2917,lenny,runolfsdottir,3534,3800
2918,racquel,little,1559,2129
2919,randi,walker,915,1096
2920,tess,hermiston,2343,2716
2921,merlyn,brakus,2922,3577
2922,erick,miller,4781,4966
2923,dominica,harvey,1386,4299
2924,robin,jacobson,3528,4759
2925,arlean,miller,3466,4061
2926,reanna,howe,924,2963
2927,arlie,ward,813,3255
2928,terrie,purdy,1980,2601
2929,marvin,crist,1100,4710
2930,edwina,farrell,4247,4735
2931,giovanna,reinger,1933,3545
2932,santos,rau,508,2232
2933,earnest,wolf,4458,4857
2934,rosario,jerde,820,3733
2935,myles,kris,2216,2406
2936,enrique,hand,598,1595
2937,charlie,beatty,1358,4935
2938,dee,o'hara,1297,2203
2939,alanna,kozey,3755,3836
2940,rudolph,dietrich,3770,3902
2941,earlie,feil,3335,3621
2942,raye,gulgowski,2959,4931
2943,erasmo,berge,3970,4142
2944,glenn,blanda,526,1884
2945,beverlee,morissette,3600,4031
2946,alden,nienow,3177,4983
2947,daisey,gaylord,3740,4134
2948,jasmin,kuhlman,3533,4681
2949,kori,schuppe,4997,4997
2950,humberto,franecki,192,3470
2951,zandra,halvorson,3355,4652
2952,norah,kshlerin,2692,3565
2953,jamison,streich,4788,4852
2954,hulda,prohaska,594,692
2955,georgann,weimann,1248,1992
2956,tien,zieme,1106,1961
2957,kelsi,jakubowski,1864,3472
2958,murray,hoppe,3054,3770
2959,curt,bahringer,1293,4123
2960,dee,frami,2216,2253
2961,russell,little,197,4663
2962,harold,cronin,2189,2839
2963,bryce,gutmann,3683,4517
2964,terrell,brekke,271,4543
2965,ivory,trantow,905,4388
2966,chet,jenkins,2304,3524
2967,carter,west,1316,2698
2968,lore,gislason,2171,2386
2969,merle,miller,3618,4488
2970,elwood,beier,1463,4987
2971,liberty,friesen,2616,3407
2972,ryan,ziemann,3911,4151
2973,kory,ondricka,938,1908
2974,carol,moore,1068,3104
2975,sage,okuneva,2386,2554
2976,stephaine,ratke,764,4770
2977,lakeshia,davis,2339,2942
2978,charles,cole,1039,1698
2979,yvone,hodkiewicz,3865,4307
2980,joya,beer,4042,4073
2981,pansy,ziemann,1564,3898
2982,helene,tremblay,1505,2665
2983,elsy,bernhard,4708,4825
2984,mack,stehr,539,3477
2985,haley,ratke,2745,4133
2986,sammy,cummings,551,4843
2987,gwenda,champlin,1619,2263
2988,maria,bayer,3191,3415
2989,lindsay,king,2844,4283
2990,henriette,daugherty,151,2895
2991,seymour,stoltenberg,1416,3538
2992,felipe,rohan,4380,4891
2993,wilbert,hane,3961,4954
2994,jonas,doyle,446,4737
2995,conrad,moore,2109,2287
2996,pandora,von,2929,4874
2997,dale,hand,2750,4764
2998,xuan,farrell,3576,4966
2999,alena,parisian,332,3807
3000,vern,beier,3930,4560
3001,gene,macejkovic,1993,4787
3002,denis,keeling,4730,4772
3003,nanette,douglas,4787,4787
3004,alda,haley,4421,4460
3005,teddy,hayes,106,4423
3006,brent,padberg,175,1873
3007,erik,strosin,2276,2650
3008,lauretta,fahey,4957,4997
3009,jame,kassulke,3341,3734
3010,marielle,collier,3990,4869
3011,herma,gorczany,3459,3680
3012,orlando,baumbach,361,865
3013,iliana,bartoletti,2826,4130
3014,lindsay,moen,3689,4822
3015,lewis,klocko,2730,3192
3016,domingo,feeney,1647,4888
3017,salvador,lesch,3465,4662
3018,jody,zboncak,3759,4517
3019,patrina,o'connell,975,2266
3020,dean,halvorson,497,1730
3021,josiah,morar,3977,4833
3022,theo,auer,3249,3449
3023,kam,pacocha,2135,3303
3024,donn,hudson,3701,3707
3025,cristopher,klocko,3087,3094
3026,lemuel,crist,494,683
3027,jone,legros,2347,4260
3028,jessica,schmeler,4103,4936
3029,robbin,parisian,3410,4648
3030,hubert,blick,3498,3685
3031,kieth,feest,703,4080
3032,normand,reichel,4718,4764
3033,vincent,stroman,161,4696
3034,letitia,fahey,4129,4287
3035,rex,mccullough,1362,4367
3036,malcom,metz,3608,4999
3037,aracely,barrows,4021,4337
3038,lashell,terry,4383,4733
3039,kimi,johnson,4266,4930
3040,doloris,gaylord,4001,4033
3041,kristyn,vandervort,2178,2970
3042,marcus,weimann,3328,3946
3043,mei,gerlach,2988,4215
3044,tyson,klein,1430,4892
3045,foster,beatty,2039,3606
3046,lesa,crona,4837,4951
3047,mercy,denesik,3497,4133
3048,twyla,kertzmann,4567,4745
3049,mickey,zboncak,2284,3552
3050,herschel,jacobi,2382,4264
3051,sergio,sporer,1175,3831
3052,toby,hermann,4437,4930
3053,kory,dickinson,2961,4739
3054,danial,hilll,3106,3528
3055,bob,turcotte,427,3944
3056,devin,zemlak,3159,4522
3057,margery,kub,4435,4819
3058,wen,schultz,3244,4002
3059,maxwell,funk,3064,3177
3060,rashad,reilly,2616,2997
3061,ezra,sanford,3855,4498
3062,adriana,miller,1097,4210
3063,zana,gaylord,1785,2144
3064,cherilyn,friesen,3335,3455
3065,sylvester,streich,4193,4642
3066,willa,miller,310,3139
3067,boyd,grady,1075,2915
3068,lynn,beier,1637,4818
3069,fleta,koepp,269,3234
3070,avery,wisoky,4622,4734
3071,rocco,hauck,2571,4754
3072,monica,schmitt,4001,4591
3073,tawanda,wolff,1884,3096
3074,kelvin,fahey,1409,3197
3075,scottie,gaylord,3131,3991
3076,tad,maggio,4669,4907
3077,tamisha,kertzmann,1912,1981
3078,evangeline,hills,620,1792
3079,yasuko,brekke,1746,3276
3080,debrah,hilll,1171,2023
3081,jason,schuster,1277,3999
3082,heidi,effertz,2264,4555
3083,vida,schuster,3447,4748
3084,leon,gulgowski,3278,3572
3085,orville,green,4161,4777
3086,brant,glover,1768,2290
3087,jackie,gottlieb,4563,4611
3088,ted,hayes,2078,3763
3089,jessie,will,3967,4374
3090,teri,ebert,3841,4331
3091,sheryll,waelchi,3766,3905
3092,guadalupe,abernathy,2064,3499
3093,reuben,rohan,675,1302
3094,annemarie,halvorson,1453,3373
3095,aldo,adams,2073,2087
3096,karri,halvorson,1306,2952
3097,yajaira,quigley,1862,4878
3098,josephine,zulauf,2035,2675
3099,kenna,borer,774,2735
3100,johnny,gleason,2479,4145
3101,mauricio,brekke,1395,3483
3102,aleida,nikolaus,3030,4160
3103,zane,sporer,3094,4632
3104,samuel,schmidt,4571,4639
3105,lea,mosciski,170,2276
3106,minda,nikolaus,813,1407
3107,raphael,o'conner,1313,1668
3108,jessie,beatty,127,1647
3109,clarence,gleichner,1310,4411
3110,ernesto,auer,1356,4878
3111,raymundo,murazik,4870,4919
3112,bennett,marvin,2997,4006
3113,vera,kshlerin,2049,2460
3114,garnet,rippin,3044,3968
3115,rigoberto,ryan,4482,4974
3116,jolene,lesch,1358,1417
3117,jimmie,swaniawski,4905,4968
3118,randy,schumm,949,3203
3119,calvin,vandervort,4386,4864
3120,boris,hayes,4867,4914
3121,caroll,ferry,4514,4652
3122,pedro,grady,3648,4508
3123,myrl,wolf,3361,4001
3124,bret,kutch,1561,2353
3125,deadra,langosh,3861,4067
3126,tona,mclaughlin,1483,4297
3127,winfred,mcdermott,4146,4443
3128,winford,boyle,126,4518
3129,nickole,larson,3438,4006
3130,milford,pfeffer,1917,3524
3131,fred,keeling,3253,4107
3132,imogene,witting,2974,4701
3133,lezlie,sanford,2385,3250
3134,sadye,dibbert,3933,4534
3135,ehtel,hilll,3432,4071
3136,bobbye,larkin,2618,2672
3137,lester,kautzer,2820,4971
3138,devin,olson,4231,4817
3139,lasonya,moore,1142,1304
3140,neil,senger,551,4373
3141,ria,crona,2010,2713
3142,walter,larkin,4284,4639
3143,gregory,kutch,1022,1967
3144,anjelica,langosh,3457,3683
3145,karl,hauck,4976,4993
3146,tricia,lowe,1386,1647
3147,bruce,schuster,2588,4927
3148,kurt,ebert,1688,3350
3149,mirian,mitchell,504,1142
3150,eduardo,kuhn,4910,4925
3151,deanne,torphy,439,1379
3152,valene,lubowitz,2258,4674
3153,carman,morar,355,1701
3154,ashlie,daniel,4503,4641
3155,roderick,kuhlman,3398,4229
3156,beulah,stiedemann,3982,4953
3157,terrilyn,marvin,1676,1699
3158,lacey,rodriguez,4710,4747
3159,clarence,anderson,1154,2235
3160,lon,anderson,172,1476
3161,merna,hermiston,2552,2628
3162,glen,gottlieb,729,1546
3163,lannie,anderson,4903,4987
3164,anisha,funk,1295,4322
3165,wilma,carroll,780,4641
3166,dillon,smith,200,4396
3167,benton,cummings,4180,4402
3168,siu,ortiz,2556,4532
3169,danny,mayert,1110,3691
3170,ismael,jenkins,4117,4987
3171,marni,lockman,4637,4822
3172,cris,rosenbaum,4813,4820
3173,jaye,veum,1577,4075
3174,andres,fritsch,976,1760
3175,allen,dare,1806,4150
3176,irmgard,littel,4751,4897
3177,williemae,little,4104,4130
3178,fausto,o'reilly,1710,2743
3179,karleen,roob,417,865
3180,marshall,leffler,3079,4104
3181,ezekiel,ebert,3384,4113
3182,francisco,cummings,2677,3242
3183,edward,jacobi,4054,4310
3184,irena,ullrich,670,3676
3185,seymour,hickle,3746,4465
3186,jeanett,hermann,154,727
3187,brande,dickens,2715,4098
3188,henry,rutherford,4684,4916
3189,dwain,west,322,1356
3190,chuck,borer,654,1578
3191,madonna,leuschke,2658,3221
3192,nathan,hane,3479,4311
3193,hertha,pacocha,3309,3775
3194,ilse,crooks,3101,3494
3195,filiberto,rolfson,3879,4294
3196,pasquale,dietrich,1558,4725
3197,audria,o'connell,2198,3755
3198,lurlene,green,473,1891
3199,risa,schuppe,1496,4480
3200,carter,schoen,545,4190
3201,rikki,koss,840,1892
3202,laine,wuckert,4566,4883
3203,jena,miller,2052,3446
3204,albert,hamill,1478,2372
3205,melissia,green,4824,4960
3206,cristopher,kling,442,4235
3207,raymundo,d'amore,1754,4161
3208,russel,franecki,1879,4164
3209,wilson,howe,272,4897
3210,soledad,ondricka,4082,4508
3211,gavin,mohr,1754,4909
3212,mariano,rowe,614,1800
3213,latarsha,wilkinson,2399,4321
3214,rolando,schumm,3555,3793
3215,raymon,kilback,613,3372
3216,josiah,fritsch,1303,2042
3217,elizabeth,jacobs,223,3973
3218,taylor,lebsack,4984,4997
3219,agnes,hilpert,824,3542
3220,robbyn,mcdermott,3913,4306
3221,mui,langosh,2154,2381
3222,buck,schuster,2620,3634
3223,many,welch,1907,4963
3224,rod,stoltenberg,785,1005
3225,janelle,lindgren,1837,2039
3226,diedra,olson,3341,3836
3227,gerard,labadie,1499,1680
3228,virgil,friesen,2183,2676
3229,booker,anderson,659,1623
3230,hiedi,abbott,4943,4995
3231,garry,anderson,3044,3233
3232,quentin,schiller,2043,4882
3233,tobias,fadel,3811,3931
3234,alycia,larkin,3903,4249
3235,glady,waters,2913,4333
3236,jerald,kuhic,1650,2735
3237,erick,macejkovic,509,3435
3238,gerry,veum,347,4742
3239,aurelia,rogahn,4772,4925
3240,barbar,konopelski,991,1002
3241,ambrose,davis,3505,3726
3242,oswaldo,wyman,3809,4843
3243,quentin,roberts,4626,4860
3244,alden,ankunding,2370,4170
3245,ezequiel,gusikowski,480,4792
3246,boyd,gutkowski,1785,4603
3247,ione,greenfelder,643,2648
3248,ashanti,hermiston,539,3728
3249,reid,mckenzie,1195,4899
3250,dewey,bednar,2415,3467
3251,cordelia,shanahan,2968,4505
3252,yong,ortiz,3942,3951
3253,willie,hodkiewicz,2631,3454
3254,gerry,runte,253,3943
3255,randell,parker,3829,4578
3256,jean,abernathy,3889,4997
3257,nilda,emmerich,912,1678
3258,rosaria,senger,3782,4779
3259,shane,strosin,2124,2443
3260,adolfo,schaden,3831,3923
3261,wiley,vonrueden,2882,4552
3262,sibyl,stroman,3656,4167
3263,johnie,crooks,1597,4490
3264,emile,krajcik,4856,4872
3265,aubrey,lang,2967,4705
3266,sibyl,trantow,4083,4738
3267,aldo,gislason,369,972
3268,corey,brakus,3626,4859
3269,adrienne,haley,494,612
3270,sona,zulauf,3939,4827
3271,neil,gibson,4438,4454
3272,lakesha,krajcik,3066,4679
3273,quincy,mcglynn,2375,4655
3274,morris,hamill,506,1071
3275,lamar,erdman,1468,3550
3276,jarrod,casper,4259,4309
3277,nathaniel,bergstrom,3269,4624
3278,arnita,satterfield,467,2491
3279,kraig,wintheiser,3080,3217
3280,bo,labadie,664,3522
3281,iona,effertz,4692,4889
3282,maire,farrell,1020,1997
3283,bruno,towne,3339,3689
3284,loida,sporer,365,846
3285,merle,huel,4994,4997
3286,lila,beier,914,3579
3287,harry,keeling,3280,4668
3288,faustino,kohler,1256,2863
3289,vito,hammes,4954,4966
3290,yolando,hickle,4418,4764
3291,reda,mosciski,2240,4665
3292,francis,streich,1580,3305
3293,asuncion,goodwin,1564,4091
3294,tamar,hills,4759,4940
3295,frederic,wintheiser,2394,2706
3296,angela,leannon,4184,4822
3297,loni,erdman,2123,2861
3298,ericka,stehr,1292,4177
3299,maegan,kohler,446,4279
3300,archie,bailey,3013,3566
3301,iluminada,parisian,1529,2197
3302,leonila,runolfsdottir,3641,4127
3303,anibal,schmidt,4561,4692
3304,asha,leffler,3295,3420
3305,irina,schmeler,3299,4688
3306,eldon,ferry,2745,4402
3307,myles,schoen,4505,4821
3308,siu,bradtke,1487,2382
3309,margy,homenick,2149,4764
3310,toby,christiansen,4513,4658
3311,felecia,friesen,3939,4396
3312,yaeko,ernser,2228,3402
3313,su,torp,436,743
3314,flo,goldner,2326,4633
3315,clayton,schamberger,3572,3816
3316,marylynn,conroy,3786,4544
3317,omer,d'amore,767,3274
3318,ahmad,prosacco,4768,4983
3319,trina,swift,1475,2368
3320,earleen,oberbrunner,2793,4756
3321,rosamaria,auer,1553,3634
3322,katherin,kilback,3836,4041
3323,theodora,harber,4267,4307
3324,rhett,heathcote,3472,4123
3325,emilio,kassulke,1739,2095
3326,alva,corwin,1080,3266
3327,sina,blanda,2063,3054
3328,cecily,leannon,4581,4608
3329,rodney,collier,1052,1827
3330,omar,parker,385,907
3331,eli,veum,3250,3370
3332,brock,carroll,1641,3541
3333,augustine,green,4604,4605
3334,shane,erdman,303,3089
3335,vince,hagenes,2429,2798
3336,ashley,schumm,1534,2313
3337,jinny,zieme,2184,2809
3338,jewell,kshlerin,4744,4834
3339,emilia,murazik,3700,4711
3340,clayton,paucek,4909,4924
3341,shameka,schiller,1842,4569
3342,vicente,harber,295,1999
3343,elvia,harber,4800,4970
3344,odis,mayer,2049,3869
3345,norbert,nitzsche,1208,3441
3346,maxwell,bayer,422,2505
3347,otha,mckenzie,3006,3027
3348,jacinto,terry,4549,4672
3349,raymond,kirlin,3395,4538
3350,trula,balistreri,4483,4581
3351,royce,hickle,3259,3559
3352,titus,fay,2265,4574
3353,tony,rosenbaum,446,3470
3354,martina,stanton,1002,3686
3355,cherrie,schroeder,2084,2403
3356,ira,reynolds,1416,2271
3357,dorthea,harris,3549,3871
3358,reginald,pagac,1893,2708
3359,lita,heathcote,3042,3640
3360,annemarie,funk,1716,2985
3361,daniel,schaden,3525,3987
3362,devon,white,4202,4482
3363,delores,kemmer,1409,3572
3364,easter,steuber,3463,4741
3365,sebastian,bradtke,1146,1483
3366,altagracia,considine,3301,4365
3367,yon,heaney,2426,3033
3368,tabatha,smitham,4016,4047
3369,winfred,nienow,1332,2897
3370,morgan,sanford,515,2728
3371,fritz,olson,667,3720
3372,elvin,steuber,4649,4685
3373,marco,schmeler,4646,4781
3374,jami,jaskolski,1393,4362
3375,alphonso,klocko,680,4281
3376,lien,larson,2091,2275
3377,homer,bruen,3503,4503
3378,johnathon,spencer,1232,1887
3379,pete,streich,1075,3230
3380,elton,flatley,1250,4311
3381,brandy,rempel,1185,1768
3382,monte,wuckert,4775,4821
3383,edgardo,bernhard,3344,4628
3384,tarah,kuhic,1379,3388
3385,nickie,gottlieb,622,2750
3386,carli,murphy,2972,4504
3387,felipe,mayer,4552,4639
3388,cameron,gulgowski,2969,4995
3389,vada,champlin,2411,4313
3390,dale,fritsch,148,3250
3391,jimmy,pollich,4509,4840
3392,skye,kuhn,439,2111
3393,jay,reichert,2430,2907
3394,clarence,farrell,2677,2948
3395,von,ortiz,2026,3765
3396,david,kunde,1446,4917
3397,terica,ondricka,4388,4475
3398,susann,langworth,509,2964
3399,ruthanne,davis,1179,1257
3400,pearlene,powlowski,1377,2400
3401,keneth,weimann,226,4305
3402,rolf,bogisich,2047,3313
3403,dell,wyman,128,1669
3404,stella,cremin,597,2873
3405,lincoln,hilll,2697,2810
3406,elene,stracke,2933,3497
3407,lan,haag,2775,3081
3408,toby,koepp,3473,4724
3409,ara,dubuque,3427,4474
3410,gino,fisher,2578,2680
3411,january,thompson,2620,3343
3412,anneliese,hahn,4876,4915
3413,cara,lakin,420,4082
3414,raquel,corwin,4640,4959
3415,sebastian,bartoletti,1125,4260
3416,delmar,lehner,4008,4929
3417,darryl,roob,2299,4312
3418,emmitt,towne,2198,4772
3419,roseline,auer,3693,4478
3420,sindy,ledner,3981,4532
3421,ernest,bashirian,101,4976
3422,lonna,lubowitz,4174,4845
3423,major,erdman,3088,3529
3424,virgilio,dubuque,3134,4248
3425,audria,fay,4168,4734
3426,ozzie,kuhic,3577,4334
3427,brant,purdy,2515,3943
3428,isaiah,rodriguez,1733,4153
3429,erma,nitzsche,2992,3266
3430,jennefer,goyette,2324,3422
3431,delmer,denesik,3021,4796
3432,bennett,mayert,3494,4461
3433,kristeen,white,3480,4877
3434,spencer,trantow,128,3087
3435,shella,hand,4567,4922
3436,isidro,hane,2558,4643
3437,tyler,lockman,812,1404
3438,brook,herzog,546,630
3439,joselyn,dare,385,2248
3440,nikki,ondricka,339,1882
3441,krystin,sauer,3202,3534
3442,rolf,feest,3727,4255
3443,saul,bahringer,2984,3463
3444,cathy,west,1971,2325
3445,adolph,prohaska,601,862
3446,maisie,goyette,2345,2700
3447,myong,stanton,1366,3530
3448,malisa,gibson,2833,2894
3449,moshe,harber,3706,4308
3450,jorge,stamm,4319,4653
3451,jamar,larson,2807,3659
3452,son,pouros,4345,4853
3453,yuki,witting,4263,4789
3454,zachery,kreiger,2729,4556
3455,caroyln,boyer,959,3656
3456,nicky,labadie,3347,3836
3457,madelaine,considine,2855,4140
3458,lamar,trantow,2170,2620
3459,kera,hermann,4568,4975
3460,curtis,rice,4333,4836
3461,eulalia,murray,1943,3471
3462,danny,schmeler,4831,4933
3463,cecil,mitchell,655,922
3464,bryce,conn,4059,4421
3465,samella,stokes,702,3353
3466,ellis,thompson,3168,4615
3467,susannah,ankunding,4993,4998
3468,leroy,sanford,4604,4605
3469,avery,weissnat,1839,4240
3470,bennett,bauch,3654,4189
3471,freda,torphy,1109,1151
3472,rico,bogan,4316,4464
3473,alphonso,cummerata,3544,4616
3474,shan,simonis,2961,3773
3475,bev,abernathy,830,3601
3476,fausto,lemke,1801,2108
3477,modesta,schmitt,926,2403
3478,paige,hills,586,2724
3479,antone,feest,4597,4954
3480,kittie,conn,2286,4202
3481,stanton,ziemann,1274,2703
3482,ricardo,baumbach,641,3023
3483,pasquale,dicki,4210,4226
3484,noelle,dooley,664,1983
3485,kirk,hand,4803,4977
3486,almeda,mayer,4166,4223
3487,tamatha,cronin,3539,4709
3488,deanna,nolan,3263,4256
3489,carroll,macejkovic,4856,4931
3490,mozell,hahn,904,1166
3491,jolanda,schamberger,4358,4588
3492,esta,gislason,4694,4766
3493,travis,reilly,2166,4561
3494,joette,lynch,3663,4222
3495,leroy,emard,2593,4521
3496,ariel,weissnat,3202,3791
3497,miranda,kertzmann,2424,2859
3498,khalilah,schneider,633,2292
3499,ty,kreiger,4869,4904
3500,dewitt,kunde,601,3489
3501,jeniffer,koss,2900,4979
3502,fay,koepp,4551,4990
3503,jannet,hirthe,2875,3590
3504,paul,hilpert,1857,4919
3505,santina,bogisich,2080,2629
3506,edgardo,walsh,1908,2243
3507,chun,gottlieb,4285,4479
3508,clyde,simonis,1663,4597
3509,eun,funk,4400,4450
3510,zina,spencer,3285,4824
3511,carol,boyer,3583,4470
3512,laurence,lebsack,4849,4869
3513,darius,macgyver,1054,4597
3514,loura,treutel,813,3177
3515,alvin,rutherford,3733,4041
3516,sue,strosin,2388,4765
3517,michelle,keebler,4287,4809
3518,jess,pouros,4523,4633
3519,luis,hills,4238,4901
3520,maud,ondricka,2800,3354
3521,buck,jones,1920,2337
3522,janelle,simonis,2933,3805
3523,lynwood,nader,3790,4603
3524,dexter,littel,3787,4606
3525,shayna,hermann,2942,3704
3526,leon,zieme,653,3458
3527,al,strosin,2852,3659
3528,lavona,auer,860,1310
3529,pamula,gusikowski,1749,1770
3530,almeta,marquardt,3204,3574
3531,efren,fahey,946,1580
3532,rubin,gutmann,3151,3897
3533,grant,lubowitz,507,1650
3534,wally,tillman,2794,4052
3535,manuela,block,4687,4889
3536,leland,maggio,3046,3644
3537,jack,kohler,2450,2862
3538,diana,schaefer,1636,1948
3539,wanita,abernathy,3483,4714
3540,shakita,rutherford,649,866
3541,saturnina,wisozk,2885,3334
3542,damion,wuckert,2137,2931
3543,annis,muller,1362,4071
3544,daisey,o'keefe,4862,4925
3545,jane,hettinger,4013,4116
3546,henry,kirlin,2820,2973
3547,lesia,wolff,2653,3758
3548,lyndon,lakin,2417,3332
3549,darryl,koss,1397,1876
3550,ezra,graham,4901,4924
