id,firstName,lastName,minutes,dataUsage
884,tamala,koch,3035,4718
885,sharonda,pollich,620,751
886,lenny,koch,2576,4508
887,kennith,lockman,847,1902
888,winnifred,kemmer,1400,3765
889,dixie,schoen,3426,4218
890,lavon,brakus,1541,2118
891,jc,smitham,2780,4043
892,young,veum,4734,4846
893,gabriela,hermiston,515,3555
894,hank,cole,2963,3374
895,velma,toy,882,2590
896,sonny,mertz,3986,4484
897,sindy,rosenbaum,1503,4319
898,erika,rau,1535,3805
899,lillian,goyette,3823,4938
900,paige,daniel,1209,2064
901,ethelyn,morar,3996,4575
902,richelle,greenholt,3168,4466
903,jaqueline,gutmann,4688,4928
904,sylvia,nitzsche,2363,4986
905,julianna,kshlerin,2736,2982
906,herman,johnson,1946,4970
907,steven,pouros,184,4155
908,margy,ullrich,1046,2224
909,brian,bernhard,2567,4166
910,ahmed,collier,818,2093
911,jarvis,rath,4554,4757
912,jackie,langosh,4128,4605
913,danial,durgan,1243,4212
914,raisa,botsford,4490,4976
915,joe,rippin,4172,4628
916,adolfo,runolfsdottir,3676,3910
917,rima,schmidt,875,3291
918,steffanie,hermiston,3224,4241
919,marietta,rau,4915,4972
920,teresia,larson,4804,4869
921,lizzie,kessler,4275,4479
922,marty,thompson,1739,2017
923,branda,beier,1196,1817
924,darrin,mayer,3874,4212
925,elbert,marvin,4009,4739
926,scarlet,bogisich,4754,4804
927,donella,block,2174,4274
928,lauri,gerlach,3962,4102
929,karie,ullrich,2545,3812
930,laila,runolfsdottir,4395,4883
931,rashad,hoppe,1871,3531
932,slyvia,raynor,1423,3577
933,anton,carter,4598,4773
934,howard,bechtelar,2900,4756
935,ilda,langosh,1445,4058
936,andrew,willms,1375,2305
937,dorris,morissette,440,460
938,kay,dooley,581,4862
939,tyron,boyle,4996,4997
940,corinna,russel,112,340
941,robert,wisoky,2373,2463
942,jamison,orn,3208,4848
943,dalila,frami,4671,4854
944,conrad,renner,1796,4695
945,thurman,streich,2910,3582
946,mckinley,walsh,3790,4613
947,marc,hoeger,1880,3216
948,gustavo,morissette,2927,4397
949,setsuko,kulas,1133,4369
950,wes,bernhard,2556,3633
951,weldon,adams,4814,4833
952,jamel,collier,4044,4497
953,cicely,goyette,4327,4403
954,linn,batz,4749,4867
955,theo,gerhold,3716,4905
956,clyde,labadie,4736,4872
957,rachel,ernser,4692,4755
958,rochell,brekke,3054,4546
959,rick,hilpert,1166,1777
960,drucilla,mante,4217,4272
961,erline,wiza,2414,3867
962,melania,johnston,1921,3131
963,damaris,bayer,4416,4484
964,clint,lakin,3093,3432
965,elijah,wehner,3375,4124
966,lezlie,mann,128,3908
967,dana,robel,1015,1745
968,priscila,raynor,2062,4149
969,amos,bogisich,575,4723
970,loriann,thompson,3908,4572
971,calvin,jacobs,2622,4338
972,tressie,becker,1099,4681
973,marquita,kemmer,476,750
974,jesse,schmeler,4495,4700
975,vicente,wisozk,3879,4806
976,an,kunde,1975,4276
977,corinna,rolfson,1423,4983
978,sol,simonis,3539,4894
979,katia,bogan,3757,4681
980,randal,pacocha,3673,3777
981,rubin,kling,2814,3580
982,curtis,weimann,956,4183
983,myong,legros,4670,4676
984,arnoldo,deckow,1333,4439
985,esteban,murray,3137,3467
986,shalonda,orn,2721,4557
987,beulah,sawayn,3216,4028
988,erik,rippin,3223,4201
989,von,ferry,1054,1375
990,genevieve,casper,3695,3820
991,lakeisha,wiza,4673,4715
992,shelton,armstrong,1444,1970
993,jewel,heaney,278,1279
994,eldon,abshire,2140,2804
995,tiny,will,3454,3809
996,monte,hamill,4042,4414
997,ciera,murazik,3571,4685
998,julieann,hackett,3307,3388
999,arielle,doyle,3496,3880
1000,susana,batz,1709,4105
