id,firstName,lastName,minutes,dataUsage
3509,美月,藤田,249,3324
3510,結衣,木下,2304,3066
3511,樹,田村,926,1808
3512,拓海,阿部,3684,4464
3513,優衣,山本,277,4320
3514,美桜,杉山,747,3431
3515,一輝,木下,3657,4247
3516,明日香,渡辺,4306,4326
3517,桜,宮崎,4037,4237
3518,駿,森田,3433,3509
3519,陽太,和田,2457,2484
3520,大地,菊地,227,1045
3521,美桜,平野,2027,4254
3522,翼,鈴木,4720,4969
3523,翔太,安藤,873,3341
3524,誠,酒井,2324,3163
3525,健太,中川,3465,3781
3526,健太,菊地,2799,4312
3527,美羽,小林,3606,4734
3528,楓,木村,4189,4954
3529,誠,工藤,1401,1808
3530,直樹,今井,4611,4930
3531,太一,久保,2132,4635
3532,陽菜,阿部,831,4651
3533,美咲,石田,2568,3384
3534,航,遠藤,784,978
3535,響,杉山,1770,4740
3536,亮,藤本,4362,4396
3537,さくら,木村,475,1606
3538,悠斗,武田,2590,3964
3539,美穂,森田,1618,2429
3540,優花,鈴木,235,1540
3541,凛,長谷川,1113,1929
3542,莉子,安藤,4355,4660
3543,真央,菊地,3289,3799
3544,奏太,金子,3421,4868
3545,舞,松本,3991,4033
3546,美羽,村上,1681,1973
3547,遥,宮本,2193,2633
3548,悠斗,藤井,1048,2409
3549,大地,安藤,738,2512
3550,太一,山口,4535,4977
3551,陽菜,佐々木,505,2480
3552,楓,井上,2040,3626
3553,碧,清水,2022,2266
3554,杏,高橋,2919,3257
3555,美優,小野,2744,3411
3556,大輝,石田,2705,3738
3557,誠,高田,552,948
3558,大和,原,663,4113
3559,綾乃,高田,1668,3098
3560,優,山本,2385,3843
3561,優衣,山下,651,2086
3562,直樹,田村,4868,4986
3563,恵,森田,3858,4741
3564,陽子,菅原,269,4675
3565,蓮,野村,2463,3565
3566,優那,三浦,551,3683
3567,優,村上,3971,4233
3568,杏,小野,3943,4213
3569,恵,佐々木,3801,4748
3570,匠,三浦,417,2499
3571,愛子,阿部,3743,4711
3572,拓海,小山,1898,4696
3573,悠斗,藤田,2184,3416
3574,明日香,和田,4809,4979
3575,一輝,宮崎,4942,4982
3576,美羽,遠藤,1775,3822
3577,健,岩崎,4040,4810
3578,結菜,久保,1588,1685
3579,大樹,長谷川,1700,4320
3580,輝,平野,2289,2492
3581,優奈,近藤,3575,4536
3582,海斗,金子,1305,4461
3583,駿,近藤,4932,4967
3584,悠太,井上,332,976
3585,悠太,原田,783,4672
3586,玲奈,小山,4439,4903
3587,愛,今井,446,1618
3588,碧,田中,3031,3945
3589,琴音,田村,1960,4871
3590,美桜,丸山,3862,3917
3591,陽斗,杉山,2894,4906
3592,愛美,木下,3531,4710
3593,颯太,村上,3964,4967
3594,瑛太,伊藤,1213,2475
3595,光,新井,2663,3899
3596,美穂,西村,2962,4070
3597,陽太,林,3184,4245
3598,空,高田,1644,2622
3599,翼,山崎,3019,3109
3600,大翔,中島,1573,4904
3601,匠,森田,4127,4883
3602,愛子,近藤,1378,1826
3603,七海,木下,843,2697
3604,真央,三浦,3767,4271
3605,玲奈,野村,635,4969
3606,悠斗,松本,1273,4074
3607,拓海,田村,1536,2794
3608,舞,小林,4773,4920
3609,亮,吉田,4638,4763
3610,遼,岡田,1201,3917
3611,太郎,野口,2601,3885
3612,さくら,阿部,3963,4733
3613,明日香,前田,2222,2567
3614,千尋,佐々木,639,1179
3615,愛,井上,2434,4551
3616,愛,小野,4719,4764
3617,愛,石田,233,4759
3618,大地,太田,3576,4417
3619,陽斗,中野,3269,4631
3620,玲奈,鈴木,1111,2352
3621,大翔,福田,2983,3201
3622,悠斗,清水,2818,4197
3623,真央,小野,2061,3578
3624,優,藤本,1577,1629
3625,悠太,中島,3921,4775
3626,悠真,金子,3335,3975
3627,優那,平野,4920,4930
3628,輝,鈴木,905,4281
3629,太郎,中野,576,3299
3630,悠斗,藤田,3972,4614
3631,一輝,小野,1222,4016
3632,一郎,森田,140,3953
3633,大樹,鈴木,730,4126
3634,仁,福田,954,1209
3635,大翔,池田,1001,1448
3636,優,野村,3275,4314
3637,隼人,高木,4502,4766
3638,大地,小川,1086,3432
3639,翔,三浦,2426,3801
3640,陽菜,福田,2885,4958
3641,杏,林,4983,4992
3642,仁,小島,2652,3223
3643,翔太,石井,3948,4100
3644,芽衣,中村,3870,4495
3645,桜,小林,324,3539
3646,葵,佐々木,1697,3164
3647,真央,清水,4692,4866
3648,遼,坂本,4042,4677
3649,空,宮本,2105,4003
3650,千尋,西村,750,3465
3651,綾乃,佐野,3427,4698
3652,莉子,菅原,399,3844
3653,大樹,菅原,3463,4245
3654,千尋,野口,3718,4317
3655,一輝,宮本,3511,4396
3656,杏奈,西村,1868,2852
3657,拓海,菊地,4968,4971
3658,健,前田,3510,4527
3659,美桜,山口,1681,1704
3660,悠斗,前田,1323,1430
3661,莉子,石井,160,2958
3662,愛子,中島,809,3979
3663,陽斗,佐々木,692,833
3664,悠人,工藤,4084,4280
3665,健太,村田,693,3087
3666,優,前田,1170,1908
3667,凛,竹内,914,4897
3668,翼,杉山,4580,4711
3669,奏太,宮崎,1032,4425
3670,彩乃,松本,2731,3738
3671,舞,渡部,4275,4733
3672,陽子,杉山,1287,2118
3673,健,近藤,4833,4998
3674,陽斗,千葉,4319,4677
3675,陸,中村,2017,2886
3676,大輝,小山,1165,4829
3677,陽太,野村,1284,1488
3678,美月,中島,4457,4978
3679,太郎,井上,4799,4914
3680,美羽,森田,1610,3673
3681,悠人,吉田,4413,4664
3682,航,森,1588,2756
3683,駿,増田,520,1758
3684,輝,鈴木,4244,4676
3685,大翔,橋本,146,1539
3686,彩乃,小山,4234,4508
3687,陽菜,竹内,3251,4068
3688,瑛太,田村,2994,3875
3689,匠,宮崎,3453,3679
3690,智子,高木,3481,4438
3691,凛,坂本,3388,3528
3692,隼人,藤井,420,4468
3693,綾乃,林,1912,2875
3694,彩乃,佐藤,1144,1875
3695,優奈,石井,253,2976
3696,綾乃,河野,2522,4081
3697,茜,井上,3242,4752
3698,颯,高橋,189,2312
3699,葵,河野,171,722
3700,光,石田,2260,4459
3701,悠,石田,1266,2322
3702,優,岡田,1898,3660
3703,亮太,林,3267,3589
3704,七海,原,849,4401
3705,美穂,高橋,1121,2747
3706,優衣,中島,784,4167
3707,優斗,千葉,2935,4898
3708,海斗,坂本,2510,4857
3709,愛美,森,2671,2832
3710,楓,山口,617,2827
3711,彩花,酒井,832,4989
3712,優,谷口,4288,4867
3713,さくら,佐野,3832,4507
3714,陽斗,大塚,4040,4551
3715,舞,河野,929,2830
3716,大樹,宮崎,4961,4991
3717,杏,中村,622,2526
3718,玲奈,石田,2013,4381
3719,颯,原,3254,3844
3720,遼,石井,2371,3262
3721,大地,池田,323,2716
3722,直樹,伊藤,4778,4916
3723,一輝,酒井,4363,4431
3724,碧,上田,2802,3842
3725,翔,柴田,2292,4641
3726,健太,新井,416,1266
3727,亮,橋本,4096,4195
3728,颯太,上野,2561,4523
3729,悠太,今井,4460,4470
3730,優斗,太田,3437,3519
3731,拓海,中山,2267,4350
3732,悠,横山,4001,4295
3733,愛子,藤井,782,3708
3734,亮太,後藤,405,4158
3735,優花,菊地,1494,4423
3736,凛,新井,3167,4810
3737,優,石井,3534,4926
3738,颯太,小山,2696,4812
3739,美緒,今井,1232,3587
3740,真央,大塚,2735,4967
3741,美穂,上田,1614,3343
3742,悠人,千葉,4931,4967
3743,悠,安藤,2186,2758
3744,颯太,小林,942,1441
3745,芽衣,斎藤,2023,3708
3746,美桜,大塚,356,2928
3747,大翔,宮本,4993,4999
3748,蒼,久保,3103,4616
3749,駿,横山,173,4986
3750,大樹,野口,949,1008
3751,玲奈,藤井,4572,4815
3752,悠,内田,1519,1569
3753,陽太,原,532,882
3754,一輝,金子,4282,4572
3755,翔太,岡本,433,2074
3756,琴音,長谷川,273,4644
3757,瑛太,高橋,3114,3889
3758,悠真,森田,4398,4403
3759,莉子,前田,3030,4384
3760,悠斗,石井,4899,4921
3761,愛美,斎藤,1279,2608
3762,陽菜,斎藤,2321,3466
3763,颯太,横山,1151,2870
3764,悠太,中村,4423,4616
3765,遥,井上,1034,3842
3766,一郎,佐野,4775,4950
3767,智子,山崎,4853,4875
3768,玲奈,青木,2115,4153
3769,翼,佐々木,1982,2232
3770,蓮,菊地,4052,4540
3771,匠,鈴木,572,3507
3772,彩乃,鈴木,1259,1611
3773,芽衣,加藤,2013,3732
3774,凛,池田,3903,4721
3775,美羽,新井,4041,4179
3776,彩花,石川,2946,4098
3777,美月,菊地,902,1135
3778,大地,石川,3091,3785
3779,玲奈,岡田,4435,4946
3780,優斗,小林,3056,4680
3781,結,酒井,3947,4608
3782,輝,宮本,1069,3399
3783,陽子,中島,1695,4066
3784,大翔,田村,4920,4982
3785,大樹,谷口,119,1860
3786,凛,山下,4426,4630
3787,航,野村,4465,4552
3788,太郎,小島,313,4264
3789,愛子,柴田,1901,2432
3790,一輝,佐藤,1794,2063
3791,葵,菊地,1092,3278
3792,七海,石川,2459,4842
3793,樹,石井,1459,3701
3794,翔,山本,952,4757
3795,彩乃,金子,1102,3258
3796,琴音,増田,3149,3874
3797,千尋,野口,3701,4322
3798,優奈,松井,4581,4701
3799,彩花,高田,629,2066
3800,玲奈,岩崎,2846,4400
3801,仁,渡部,726,1595
3802,真央,松尾,1777,3893
3803,駿,前田,1305,2595
3804,さくら,山口,2730,4515
3805,翔太,田中,3451,4368
3806,彩乃,大塚,4965,4982
3807,太一,佐藤,3497,4661
3808,悠人,竹内,2641,3202
3809,桜,小川,4127,4788
3810,杏奈,阿部,4821,4856
3811,拓海,松尾,3746,4355
3812,舞,今井,1397,2960
3813,大樹,石井,2426,4675
3814,美穂,加藤,1596,4170
3815,優菜,酒井,4182,4882
3816,楓,藤本,2696,3720
3817,陽太,杉山,720,871
3818,優菜,石川,4836,4904
3819,健,菊地,2465,2514
3820,綾乃,村上,277,4265
3821,美桜,三浦,1086,3433
3822,健,長谷川,3211,4674
3823,亮,柴田,3321,3994
3824,碧,内田,4010,4694
3825,凛,山下,3628,4019
3826,愛子,福田,2404,4526
3827,遥,近藤,2422,3003
3828,楓,山本,233,1964
3829,芽衣,加藤,973,4781
3830,陽,吉田,2792,3367
3831,翔,後藤,241,949
3832,翔,斉藤,905,2826
3833,優,武田,874,1294
3834,匠,千葉,3514,4752
3835,楓,丸山,4809,4919
3836,桜,渡部,1004,4828
3837,陸,横山,1263,4270
3838,七海,斉藤,1606,2931
3839,優花,藤井,4702,4705
3840,碧,藤本,4993,4993
3841,遼,山口,2060,3333
3842,結,谷口,3394,4108
3843,蓮,上田,4989,4992
3844,美咲,金子,2826,4008
3845,碧,工藤,3507,4561
3846,悠太,久保,3497,4188
3847,亮太,福田,2229,4169
3848,翼,中村,2198,2448
3849,茜,宮崎,2466,3112
3850,琴音,渡辺,2652,3995
3851,凛,中野,965,1128
3852,悠斗,坂本,2084,2222
3853,奈々,吉田,1387,2627
3854,光,太田,1033,3895
3855,光,柴田,1592,3897
3856,樹,内田,3400,4096
3857,琴音,酒井,3246,4592
3858,恵,新井,2244,4325
3859,樹,遠藤,522,3670
3860,千尋,平野,4116,4417
3861,亮,橋本,4090,4601
3862,蒼,菅原,483,1248
3863,彩,大野,2343,4055
3864,優斗,中島,3262,3724
3865,桜,菅原,1761,3334
3866,響,小山,1676,3731
3867,優奈,佐藤,861,3387
3868,仁,三浦,2826,3246
3869,海斗,遠藤,2680,4174
3870,亮,宮本,1288,2795
3871,優那,林,1840,1979
3872,翼,福田,4226,4755
3873,樹,岡田,3231,3822
3874,亮,工藤,2457,3726
3875,恵,岩崎,2860,4555
3876,大輝,松本,1862,4417
3877,悠人,菅原,3046,4824
3878,樹,高木,317,484
3879,海斗,森田,4841,4943
3880,蒼,清水,193,2242
3881,大和,斎藤,2715,3906
3882,凛,渡部,1099,2737
3883,輝,中山,3456,3736
3884,美桜,岩崎,2583,4462
3885,航,西村,3138,4958
3886,健,柴田,3268,4615
3887,優衣,森,3869,4245
3888,響,鈴木,665,1568
3889,誠,菅原,861,1951
3890,直樹,丸山,1127,4203
3891,輝,小川,2940,4608
3892,莉子,田中,1372,2725
3893,優,前田,2529,4495
3894,碧,阿部,2668,3997
3895,真央,福田,4390,4460
3896,遥,福田,4507,4716
3897,千尋,丸山,3377,3525
3898,大地,田村,3593,3743
3899,千尋,橋本,3211,4063
3900,太郎,谷口,2255,3805
3901,美月,池田,561,3427
3902,さくら,横山,814,3833
3903,匠,高木,870,1953
3904,智子,斉藤,627,3620
3905,奈々,坂本,4805,4847
3906,優,野村,318,2742
3907,結菜,松井,1080,3394
3908,優花,渡部,1863,4254
3909,遥,松井,4998,4999
3910,颯太,岡田,2820,2892
3911,大和,野村,2821,4570
3912,結菜,小島,1263,2757
3913,奏太,中村,533,2808
3914,綾乃,岡田,4116,4710
3915,花音,石川,4821,4948
3916,優菜,菊地,4608,4952
3917,陽菜,平野,2044,4296
3918,綾乃,上野,4196,4885
3919,優菜,工藤,3960,4469
3920,美月,渡部,4351,4506
3921,碧,井上,1497,3969
3922,悠真,松井,2704,4150
3923,空,安藤,4269,4608
3924,優花,木下,1488,2028
3925,瑛太,坂本,4806,4954
3926,愛子,原,4304,4628
3927,大和,宮崎,3877,4279
3928,響,中野,3566,3849
3929,誠,渡辺,4753,4779
3930,悠真,高田,1963,2583
3931,千尋,山崎,2197,3034
3932,大和,大野,4738,4859
3933,翼,小山,1275,2187
3934,陽菜,原,4651,4810
3935,遼,太田,674,4593
3936,遥,岩崎,891,2081
3937,陸,斎藤,388,1904
3938,美月,青木,4643,4985
3939,綾乃,武田,1015,3872
3940,悠真,石井,387,4775
3941,諒,高木,2538,3219
3942,美穂,森,4804,4970
3943,翔,森,2139,2388
3944,大輔,清水,3852,4925
3945,大輔,石田,2358,3961
3946,太一,渡部,391,3539
3947,七海,横山,3065,3161
3948,奈々,野口,3064,3759
3949,美羽,福田,4576,4604
3950,大翔,太田,576,3479
3951,奏太,内田,3768,3861
3952,葵,今井,3162,3408
3953,響,横山,3145,4066
3954,大輔,久保,1390,2054
3955,綾乃,中島,3611,4359
3956,颯,渡辺,882,2401
3957,彩乃,金子,1355,3568
3958,奈々,田村,2959,4614
3959,玲奈,福田,2499,2581
3960,匠,西村,2425,3365
3961,健太,松井,4229,4432
3962,愛美,佐藤,1678,2141
3963,輝,菊地,4848,4970
3964,千尋,新井,1252,3118
3965,美月,中川,944,1225
3966,杏奈,内田,1413,1671
3967,優斗,中村,2463,2638
3968,美優,佐野,1613,2803
3969,千尋,木下,271,1917
3970,楓,山田,2486,3084
3971,裕子,西村,4625,4965
3972,悠,福田,4128,4788
3973,桜,小林,2754,3458
3974,美羽,三浦,3161,4778
3975,優菜,渡辺,155,4316
3976,匠,村田,1598,3001
3977,健,丸山,1327,4512
3978,美緒,福田,682,1803
3979,直樹,吉田,1682,4302
3980,悠斗,後藤,3650,4294
3981,空,松尾,320,528
3982,彩花,村田,1664,1885
3983,優菜,加藤,3914,4242
3984,陽菜,藤原,2235,3955
3985,彩乃,松井,935,2139
3986,美優,遠藤,2023,3444
3987,七海,佐々木,667,2861
3988,結,山口,1142,2117
3989,一輝,河野,1221,2334
3990,響,佐藤,3784,4523
3991,太郎,野村,3309,4616
3992,莉子,斎藤,3227,4749
3993,大地,竹内,2827,4421
3994,陽,岡田,2050,2519
3995,一輝,河野,3145,4973
3996,大輔,森,2547,3732
3997,悠人,金子,576,2376
3998,優奈,高橋,4217,4930
3999,優奈,木村,998,2175
4000,玲奈,杉山,2582,2634
4001,大樹,横山,2352,3058
4002,匠,菊地,2676,4296
4003,蒼,福田,3251,3499
4004,優,坂本,3092,3351
4005,瑛太,森田,3697,4630
4006,陽太,近藤,1810,3385
4007,葵,斎藤,3506,4498
4008,陽子,横山,1130,4106
4009,葵,橋本,4571,4944
4010,奏太,松尾,3301,3788
4011,悠真,柴田,2054,2241
4012,智子,高木,1332,4496
4013,悠斗,菊地,1148,4430
4014,彩花,遠藤,1320,2059
4015,結,松本,530,3059
4016,碧,中村,3975,4110
4017,海斗,山崎,2465,4799
4018,大地,三浦,3709,4679
4019,颯,岡田,1780,4301
4020,葵,小島,999,2400
4021,一郎,中野,2341,3799
4022,仁,柴田,4060,4574
4023,光,千葉,1632,3288
4024,蓮,福田,4372,4719
4025,美月,石川,1469,3215
4026,杏奈,上田,2299,3054
4027,舞,高木,799,1244
4028,亮,岡本,4072,4868
4029,茜,小野,1895,2960
4030,大地,伊藤,707,1697
4031,千尋,渡辺,1114,3968
4032,芽衣,山本,405,4168
4033,真央,遠藤,1393,3549
4034,悠人,山崎,763,1038
4035,明日香,山下,3811,4634
4036,美穂,太田,4218,4926
4037,海斗,坂本,1611,3334
4038,輝,福田,2350,4590
4039,裕子,太田,4313,4856
4040,陽,渡辺,556,3610
4041,空,森田,1006,1029
4042,健,林,2885,4670
4043,莉子,清水,713,3998
4044,太郎,原,1362,4954
4045,美咲,鈴木,1207,4844
4046,輝,渡部,4769,4777
4047,莉子,宮本,3715,3940
4048,翼,今井,3851,4192
4049,優,横山,915,4197
4050,大輝,松田,2582,2685
4051,愛美,岡本,1964,4736
4052,奏太,松尾,1675,4952
4053,美月,加藤,501,2001
4054,さくら,谷口,4132,4359
4055,未来,石田,1551,1619
4056,優那,竹内,623,719
4057,颯,高木,4060,4445
4058,優,長谷川,1178,1460
4059,樹,松本,4179,4469
4060,亮太,松尾,426,1670
4061,優衣,田中,2186,4721
4062,愛美,丸山,2873,3130
4063,桜,山田,4547,4611
4064,大和,松尾,108,282
4065,亮太,井上,1210,4480
4066,蓮,山田,3080,4611
4067,千尋,高田,470,3663
4068,仁,上田,493,4484
4069,彩,原田,3149,3911
4070,悠,田村,873,4517
4071,一輝,池田,4348,4818
4072,花音,原,242,4345
4073,悠太,小山,3548,4563
4074,翔太,小川,3732,4298
4075,綾乃,太田,2293,3331
4076,太郎,松尾,2181,3172
4077,大輝,松井,4278,4910
4078,大輔,横山,4140,4482
4079,悠太,今井,4924,4962
4080,優那,原,491,3962
4081,優花,今井,2526,3777
4082,彩花,高橋,1709,4505
4083,優,藤原,3061,4998
4084,瑛太,西村,899,4622
4085,諒,武田,3444,4536
4086,健,石川,480,2159
4087,優,安藤,176,4669
4088,莉子,小林,3692,4110
4089,美優,坂本,3145,3380
4090,玲奈,増田,3219,4106
4091,真央,中川,849,967
4092,真央,田中,760,3231
4093,彩花,田村,1890,2607
4094,誠,横山,1796,2783
4095,大輝,岡本,400,3524
4096,諒,藤井,4446,4666
4097,太一,宮崎,3837,4514
4098,隼人,石川,1516,4556
4099,響,大野,3437,4324
4100,玲奈,井上,3152,4663
4101,遼,山崎,3660,3952
4102,大翔,吉田,978,2884
4103,桜,池田,4955,4968
4104,美優,福田,4701,4979
4105,亮,木村,4691,4756
4106,結菜,山崎,2313,2847
4107,玲奈,山本,4334,4742
4108,美穂,上野,389,4426
4109,遼,岡田,2433,3284
4110,七海,田村,2795,3135
4111,大和,吉田,3479,3804
4112,優斗,加藤,2033,4907
4113,綾乃,藤原,4928,4941
4114,美穂,小野,3538,4568
4115,陽太,宮崎,1346,3629
4116,未来,上田,2834,4602
4117,優花,柴田,3829,4052
4118,太郎,和田,4570,4896
4119,大樹,酒井,4052,4379
4120,亮,工藤,309,4369
4121,美穂,森,1026,4461
4122,陽斗,鈴木,1418,2530
4123,葵,岡田,2842,4486
4124,駿,高橋,421,440
4125,智子,小島,1493,1986
4126,翼,宮本,1231,2904
4127,美穂,石川,3553,4452
4128,裕子,三浦,3892,3917
4129,愛子,金子,4443,4624
4130,美優,宮本,2990,4639
4131,陸,鈴木,1176,1568
4132,彩花,松田,1240,2424
4133,葵,渡部,2811,4500
4134,彩花,安藤,4601,4721
4135,大翔,小林,2823,4354
4136,杏奈,田中,1932,2983
4137,颯,原田,1665,1823
4138,美緒,小島,688,2264
4139,悠,内田,4960,4979
4140,颯,内田,653,1798
4141,駿,新井,973,3136
4142,諒,渡部,571,2359
4143,彩乃,木下,3438,4107
4144,健太,新井,2459,4385
4145,大樹,松井,243,784
4146,輝,藤田,3713,3941
4147,颯,金子,680,2677
4148,遥,斉藤,3402,3796
4149,奈々,中島,1650,2180
4150,綾乃,山田,2939,4441
4151,瑛太,橋本,2590,4879
4152,隼人,工藤,3505,4115
4153,駿,松井,1525,4479
4154,杏奈,青木,2215,3023
4155,美桜,岩崎,350,3858
4156,裕子,福田,4384,4811
4157,美桜,千葉,2561,2934
4158,裕子,原,1769,2083
4159,美優,伊藤,4449,4936
4160,陽菜,佐々木,1506,4835
4161,結衣,原,1713,3695
4162,恵,丸山,280,2851
4163,智子,菅原,354,3373
4164,一輝,西村,2881,4901
4165,瑛太,中島,4697,4705
4166,空,村田,3835,4643
4167,彩,原,1978,4635
4168,翔,宮崎,4683,4836
4169,颯,松尾,791,1551
4170,陽菜,平野,3339,4068
4171,恵,松田,381,723
4172,陽斗,増田,3767,4872
4173,葵,木下,4000,4078
4174,芽衣,山口,4975,4980
4175,綾乃,坂本,843,963
4176,優那,竹内,1839,4208
4177,駿,池田,3848,4282
4178,茜,和田,4511,4775
4179,諒,上野,3511,3890
4180,大翔,石田,3969,4731
4181,翔太,大野,1685,2702
4182,彩花,野口,3120,4202
4183,遥,高木,2832,3809
4184,航,石井,1493,1663
4185,亮,森田,2785,3637
4186,優斗,岡田,2718,4816
4187,拓海,福田,1000,3929
4188,芽衣,池田,3997,4856
4189,美咲,吉田,147,4248
4190,美月,吉田,3936,4100
4191,裕子,斎藤,4917,4935
4192,大翔,斉藤,823,2772
4193,大地,武田,1785,2796
4194,明日香,岡田,1894,2308
4195,諒,近藤,876,1629
4196,大地,井上,623,987
4197,茜,野口,4334,4604
4198,駿,後藤,4854,4917
4199,航,久保,3461,4675
4200,奏太,杉山,2702,3566
4201,大輝,宮本,2384,3403
4202,翔,藤本,3673,4028
4203,光,小山,1568,3733
4204,響,大野,195,1454
4205,美穂,中島,1302,3460
4206,諒,橋本,799,4484
4207,杏奈,平野,264,692
4208,七海,松本,4735,4869
4209,結,岡本,3925,3998
4210,蒼,前田,789,3285
4211,悠真,青木,1806,2956
4212,誠,阿部,2251,2449
4213,樹,石井,3865,4620
4214,美咲,斉藤,3837,4022
4215,翔,谷口,403,883
4216,直樹,吉田,980,1582
4217,愛子,丸山,2078,4737
4218,一郎,野村,309,3582
4219,優,山田,3330,4588
4220,桜,杉山,2072,2994
4221,花音,木下,1739,1866
4222,玲奈,宮崎,3146,3484
4223,陽斗,前田,3906,3916
4224,颯太,丸山,3791,4337
4225,匠,和田,2707,3076
4226,杏,清水,3347,4304
4227,智子,田中,3908,4230
4228,真央,後藤,3685,4007
4229,匠,小山,834,1184
4230,空,岡田,3276,3791
4231,大地,渡辺,287,2429
4232,大樹,松本,3142,4766
4233,彩,中野,3138,3428
4234,彩乃,木村,2414,3047
4235,翼,林,4045,4931
4236,匠,上野,2031,4361
4237,陽菜,中山,117,3486
4238,一輝,福田,4149,4828
4239,拓海,大野,4540,4795
4240,明日香,村田,3369,4849
4241,悠真,杉山,2922,3216
4242,亮,中島,3390,4954
4243,優花,工藤,3478,4168
4244,美桜,河野,683,2450
4245,健,高田,4336,4666
4246,健,柴田,2806,3661
4247,彩,宮本,1316,4697
4248,葵,松尾,2654,4575
4249,拓海,佐々木,3747,4493
4250,隼人,松田,710,4178
4251,亮太,横山,2943,3882
4252,優那,内田,1778,3469
4253,陽子,小島,842,2025
4254,明日香,石川,4440,4486
4255,結菜,渡辺,4022,4202
4256,太一,村田,620,1392
4257,亮太,中島,2906,4855
4258,航,阿部,4563,4895
4259,樹,長谷川,4275,4376
4260,陽子,石田,2589,3034
4261,結衣,小林,1247,1745
4262,翼,加藤,4790,4951
4263,匠,平野,402,4456
4264,翼,佐藤,4524,4538
4265,杏奈,渡部,1679,3631
4266,大樹,柴田,928,4559
4267,愛子,村上,993,1152
4268,恵,西村,751,2447
4269,奏太,中川,1814,4877
4270,美桜,工藤,2926,4924
4271,一輝,小林,2228,2939
4272,陽菜,今井,1589,3374
4273,未来,山田,4875,4921
4274,真央,村上,3407,4325
4275,千尋,丸山,1888,2143
4276,優菜,後藤,1271,3160
4277,蓮,藤田,4404,4987
4278,蒼,小林,2563,4163
4279,綾乃,伊藤,2268,2420
4280,愛,渡部,1271,1524
4281,誠,山下,4327,4582
4282,優,酒井,4852,4908
4283,結衣,後藤,4019,4683
4284,一郎,山口,257,2496
4285,遥,新井,700,800
4286,千尋,伊藤,250,1290
4287,未来,横山,2836,4655
4288,航,菊地,2022,3085
4289,太一,谷口,664,789
4290,陽,太田,3539,4718
4291,一輝,森,1461,2023
4292,直樹,石井,3131,3481
4293,陸,高木,4777,4929
4294,七海,山口,3162,4148
4295,蓮,斉藤,864,2095
4296,輝,三浦,4099,4229
4297,輝,和田,787,2658
4298,芽衣,野口,4756,4912
4299,駿,木村,2552,4728
4300,翔,原,2862,4420
4301,愛子,佐々木,281,1503
4302,優花,大塚,2796,4664
4303,太郎,井上,3072,4523
4304,太郎,木村,4291,4373
4305,誠,村田,770,2404
4306,桜,阿部,3633,3657
4307,陽,竹内,1500,2262
4308,大樹,上田,3361,3400
4309,光,山本,2971,3512
4310,杏,森田,3459,3852
4311,結,小山,4358,4892
4312,優,木村,1934,2922
4313,彩花,山下,1661,2811
4314,陽,高田,3970,4514
4315,響,小川,4470,4966
4316,遥,渡部,1689,3297
4317,琴音,池田,1965,4475
4318,葵,千葉,635,2265
4319,陽斗,池田,1119,4890
4320,海斗,松本,3647,3957
4321,美優,山田,4137,4363
4322,陽太,長谷川,1456,4713
4323,愛美,鈴木,3868,3907
4324,遥,高田,4214,4316
4325,明日香,中山,1225,3822
4326,茜,山口,568,726
4327,翔太,森,1507,2304
4328,一輝,佐野,1399,3592
4329,蒼,宮崎,2302,3714
4330,輝,横山,1773,4100
4331,陽,石井,4468,4510
4332,響,宮本,197,3540
4333,一郎,佐藤,1095,1770
4334,海斗,福田,1409,3117
4335,彩,加藤,3385,4061
4336,玲奈,藤原,967,2961
4337,綾乃,竹内,3387,3473
4338,結,岩崎,4408,4734
4339,陽,内田,2267,2748
4340,莉子,平野,711,1418
4341,陽子,遠藤,1328,1893
4342,真央,佐野,3641,4313
4343,美桜,小川,2082,2201
4344,亮太,斎藤,2474,2526
4345,悠太,清水,1313,1670
4346,凛,阿部,4149,4696
4347,愛,岩崎,4794,4843
4348,大翔,岡本,3938,4904
4349,亮太,後藤,2198,3736
4350,愛美,遠藤,1885,3415
4351,美桜,鈴木,3809,4864
4352,奏太,高木,3367,4984
4353,悠太,池田,2417,2669
4354,愛子,長谷川,3803,4133
4355,大樹,藤原,4072,4667
4356,彩花,金子,1572,1960
4357,舞,原,1312,2800
4358,太一,中川,3106,4925
4359,健,中山,4837,4920
4360,さくら,青木,3494,4754
4361,智子,岩崎,1911,4611
4362,悠真,斎藤,4333,4821
4363,匠,西村,2328,4018
4364,悠斗,山田,867,4499
4365,茜,河野,2303,3631
4366,優奈,中山,2351,2594
4367,優,藤井,4474,4804
4368,直樹,大野,2589,3295
4369,大輝,遠藤,3193,3223
4370,優,菊地,884,4380
4371,智子,林,621,4288
4372,彩乃,菅原,4460,4856
4373,美緒,安藤,2581,4831
4374,陽,中川,1930,3104
4375,未来,岡本,1491,2407
4376,明日香,武田,105,3214
4377,大輝,増田,1609,1956
4378,裕子,三浦,3938,3964
4379,大輔,佐野,1522,3749
4380,遼,田村,3058,3142
4381,綾乃,遠藤,3330,3845
4382,拓海,小川,1031,1142
4383,明日香,木村,851,1208
4384,桜,岩崎,4411,4477
4385,大地,斉藤,3817,4008
4386,瑛太,菊地,4892,4987
4387,葵,小島,896,4244
4388,陸,木村,2063,3363
4389,未来,伊藤,2179,2457
4390,亮太,和田,3563,3984
